source,strategy,code,name,signalDate,rank,rank5,rank10,rank20,median5,medianPrev5,medianPrev10,trendScore,hotScore,rankMarketAllCount,entryDate,entryOpen,signalClose,signalAmount,signalTurnover,amount5,amount20,volumeRatio,turnover5,volumeConfirmed,totalMarketValue,floatMarketValue,exitDate5,ret5,exitDate10,ret10,exitDate20,ret20
eastmoney,popularity_only,002181,粤 传 媒,2026-01-12,80,1665,805,1508,80,864,1761,1265.9499999999998,5500787.045474793,5470,2026-01-13,11.34,11.09,1638225187.94,13.5,724418388.7360001,261146561.52299994,2.773991679274699,6.4799999999999995,true,11471254759,11209226588,2026-01-19,-0.10317460317460314,2026-01-26,0.03527336860670194,2026-02-09,0.060846560846560704
eastmoney,popularity_only,601360,三六零,2026-01-12,15,361,113,201,75,227,186.5,176.15,12896126.261165222,5470,2026-01-13,13.69,13.25,6188864911,6.76,3275509303.4,1723182849.45,1.900848365828076,3.88,true,59356250814,59356250814,2026-01-19,-0.08765522279035787,2026-01-26,-0.12636961285609927,2026-02-09,-0.06428049671292912
eastmoney,popularity_only,600410,华胜天成,2026-01-12,40,194,300,571,24,255,364,374.05000000000007,7601906.793566351,5470,2026-01-13,22.11,22.09,8341875267,34.38,4679648600.2,1356074492.05,3.4508787147273146,21.034000000000002,true,17368475779,17368475779,2026-01-19,-0.0805065581184985,2026-01-26,-0.09497964721845309,2026-02-09,0.0045228403437358455
eastmoney,popularity_only,301171,易点天下,2026-01-12,10,390,55,884,10,114,332,496,15629638.966431603,5470,2026-01-13,58.36,48.63,3844682630,16.2,4302323959.4,1718908693.7,2.502939205071518,23.900000000000002,true,20312229377,16481892267,2026-01-22,-0.20253598355037694,2026-01-29,-0.07333790267306373,2026-02-12,-0.19431117203564074
eastmoney,popularity_only,002400,省广集团,2026-01-12,22,289,58,680,15,144,411.5,386.6,10625754.084735652,5470,2026-01-13,12.55,11.41,3334989924.13,17.21,2927583840.732,1109832005.1200001,2.6378621514122367,17.088,true,10913290421,10805790509,2026-01-19,-0.15537848605577698,2026-01-26,-0.10358565737051795,2026-02-09,-0.06772908366533881
eastmoney,popularity_only,000681,视觉中国,2026-01-12,23,595,64,986,85,209,770,599.95,10234859.689862031,5470,2026-01-13,31.48,28.62,363455568.72,1.88,1982859906.228,967539438.4189999,2.049384063835244,11.684000000000001,true,13941490976,13455087356,2026-01-19,-0.09656925031766195,2026-01-26,-0.14421855146124518,2026-02-09,-0.11944091486658204
eastmoney,popularity_only,300102,乾照光电,2026-01-12,42,207,47,307,11,197,154.5,159.85,7566851.223856883,5470,2026-01-13,38.71,38.84,10473200120,28.78,6588860733.6,4510498097.4,1.4607833971591824,22.658,true,22400926225,22293583637,2026-01-19,-0.11702402479979335,2026-01-26,0.0971325238956342,2026-02-09,0.051924567295272395
eastmoney,popularity_only,601106,中国一重,2026-01-12,38,26,472,186,21,513,395,232.4,7984825.583537717,5470,2026-01-13,6.28,5.95,2238113481,5.57,1365543046.2,1054636912.65,1.294799214611958,3.8519999999999994,true,22562105830,22562105830,2026-01-19,-0.18152866242038224,2026-01-26,-0.10031847133757965,2026-02-09,-0.18312101910828027
eastmoney,popularity_only,002044,美年健康,2026-01-12,27,697,298,178,17,340,334.5,281.5,9576123.926902806,5470,2026-01-13,7.41,6.74,252292832.54,0.97,1056369992.5940001,1311322010.1445,0.805576345414651,4.828,false,19610412154,19409880411,2026-01-19,-0.026990553306342813,2026-01-26,-0.020242914979757165,2026-02-09,-0.04858299595141702
eastmoney,popularity_only,002342,巨力索具,2026-01-12,41,325,90,1460,21,136,116,705.3500000000001,7568771.404427377,5470,2026-01-13,12.56,12.07,195909695.2,1.7,1183382005.9559999,671135009.95,1.7632547675379988,13.252,true,9264000000,9212758500,2026-01-19,-0.14171974522293007,2026-01-26,0.0907643312101909,2026-02-09,0.5899681528662419
eastmoney,popularity_only,002354,天娱数科,2026-01-12,67,824,354,1212,127,417,1094,811.6,6303372.066187729,5470,2026-01-13,8.33,8.08,2650101041.08,20.86,1253782775.064,293826878.353,4.267079928466315,10.565999999999999,true,14609992791,14354876069,2026-01-19,-0.11164465786314526,2026-01-26,-0.10204081632653061,2026-02-09,-0.12004801920768304
eastmoney,popularity_only,603017,中衡设计,2026-01-12,96,1699,774,2276,84,1387,812.5,1497.7,5007690.693235179,5470,2026-01-13,15.8,14.48,414927405,10.48,223375452,212353895.05,1.0519018356004484,6.532000000000001,false,2797807668,2797807668,2026-01-19,-0.2424050632911392,2026-01-26,-0.2348101265822785,2026-02-09,-0.2012658227848102
eastmoney,popularity_only,000503,国新健康,2026-01-12,118,3900,3503,3018,136,3642,3814,3255.6000000000004,4391889.730582287,5470,2026-01-13,12.5,11.61,1173780220.14,10.47,401485812.382,90041559.26900001,4.4588944887388875,3.8480000000000003,true,6228045722,6227668752,2026-01-19,-0.19999999999999996,2026-01-26,-0.20400000000000007,2026-02-09,-0.23680000000000012
eastmoney,popularity_only,600880,博瑞传播,2026-01-12,48,395,1539,3063,56,395,2631.5,2113.65,7303086.366163424,5470,2026-01-13,7.83,7.12,220165473,2.83,720457808.8,126005082.4,5.717688485873328,10.934,true,4045328740,4044211648,2026-01-19,-0.2579821200510857,2026-01-26,-0.23116219667943816,2026-02-09,-0.21328224776500637
eastmoney,popularity_only,003007,直真科技,2026-01-12,92,1712,998,3917,92,1712,568,2283.65,5087350.96969843,5470,2026-01-13,54.31,49.37,89134890,2.49,290119432.004,120775593.76000002,2.4021362509756123,9.952,true,4346530967,2638561332,2026-01-19,-0.19830602099060957,2026-01-26,-0.1710550543178052,2026-02-09,-0.16405818449640952
eastmoney,popularity_only,300063,天龙集团,2026-01-12,18,1715,570,1813,30,701,1950,1419.9,12418852.290974485,5470,2026-01-13,15.61,13.02,2860146079,37.53,1448661738.8,292045956.25,4.960389650318947,21.792,true,6530918762,5394310879,2026-01-19,-0.17232543241511844,2026-01-26,-0.10506085842408708,2026-02-09,0.053811659192825045
eastmoney,popularity_only,300071,福石控股,2026-01-12,53,866,144,1215,140,214,1004.5,758.5999999999999,7092400.795573311,5470,2026-01-13,9.45,8.93,2499098090,31.97,1430777896,576451533.5,2.4820436981281793,20.880000000000003,true,3315762116,3252006979,2026-01-19,-0.2328042328042328,2026-01-26,-0.23809523809523803,2026-02-09,-0.3015873015873016
eastmoney,popularity_only,603171,税友股份,2026-01-12,149,740,920,3550,155,740,3031.5,2138.05,3845703.6518778354,5470,2026-01-13,85.79,77.97,493703533,1.58,538970009.8,269438356.1,2.00034626695824,2.02,true,15684917000,15667354000,2026-01-19,-0.04219606014687027,2026-01-26,-0.09896258305163785,2026-02-09,-0.2011889497610445
eastmoney,popularity_only,600986,浙文互联,2026-01-12,21,623,683,1882,40,787,1540.5,1276.3999999999999,11200080.453002065,5470,2026-01-13,11.81,10.74,992651192,6.26,1194319417,382034653.2,3.1262070259756216,8.706,true,10515734618,10515734618,2026-01-19,-0.2328535139712108,2026-01-26,0.12277730736663828,2026-02-09,0.16934801016088064
eastmoney,popularity_only,300244,迪安诊断,2026-01-12,101,2129,1418,2096,80,1462,2816,1870.65,4884822.815847091,5470,2026-01-13,30.93,25.72,1376088285,10.64,1098151509.6,248447744.95,4.420050219497877,10.602,true,11805861546,9472561662,2026-01-19,-0.18267054639508562,2026-01-26,-0.16294859359844804,2026-02-09,-0.20433236340122862
eastmoney,popularity_only,300253,卫宁健康,2026-01-12,51,1368,596,890,91,631,1253.5,854.8499999999999,7179005.268040218,5470,2026-01-13,13.79,12.97,5234576137,23.49,2364660892.6,722224757.25,3.2741343589547793,11.957999999999998,true,14462360660,11894988154,2026-01-19,-0.154459753444525,2026-01-26,-0.15228426395939088,2026-02-09,-0.18781725888324874
eastmoney,popularity_only,000917,电广传媒,2026-01-12,68,394,262,299,66,298,349.5,239.4,6245030.285538288,5470,2026-01-13,14,13.27,2521486277.41,13.57,2188563647.804,1109589252.4720001,1.9724088377101752,13.066000000000003,true,9568505282,9567850700,2026-01-19,-0.19714285714285718,2026-01-26,-0.18928571428571428,2026-02-09,-0.21357142857142863
eastmoney,popularity_only,300442,润泽科技,2026-01-12,45,146,89,574,49,184,894,350.9,7490505.105473486,5470,2026-01-13,83.3,83.04,9496293630,7.63,5902973758.6,1601076262,3.686878569560605,5.505999999999999,true,127639749093,127422441048,2026-01-19,-0.08511404561824731,2026-01-26,-0.0006002400960384291,2026-02-25,0.04201680672268915
eastmoney,popularity_only,300364,中文在线,2026-01-12,13,1131,307,1423,140,468,1287.5,1005.1500000000001,13464838.750581607,5470,2026-01-13,38.69,34.98,4634099432,21.63,2575803648,675758003.9,3.8117249564700275,13.6,true,17097897769,15500185851,2026-01-19,-0.1718790385112432,2026-01-26,-0.17885758593951917,2026-02-09,-0.08813646937193065
eastmoney,popularity_only,603496,恒为科技,2026-01-12,122,2744,1886,2941,128,2095,2169.5,2395.2000000000003,4320703.932197989,5470,2026-01-13,39.02,35.47,211837752,1.86,617345124.6,176442046.85,3.4988549250101837,6.364,true,7297568648,7297568648,2026-01-19,-0.19092772936955416,2026-01-26,-0.2139928241927217,2026-02-09,-0.26089185033316253
eastmoney,popularity_only,300170,汉得信息,2026-01-12,25,619,99,1335,89,183,1231,815.0000000000001,10019166.709787777,5470,2026-01-13,31.73,29.38,7387782576,27.69,5148269359,1374844925,3.744618222306054,22.566,true,15731146030,15022527544,2026-01-19,-0.15222187204538296,2026-01-26,-0.17522849038764576,2026-02-09,-0.21462338480932863
eastmoney,popularity_only,002446,盛路通信,2026-01-12,62,258,180,627,109,258,185.5,326.69999999999993,6547558.607725703,5470,2026-01-13,13.88,13.37,1952188985.58,18,1699010310.1339998,929100453.3665001,1.8286615876440597,17.366,true,9273161284,8587984008,2026-01-19,-0.14409221902017288,2026-01-26,-0.18371757925072052,2026-02-09,-0.16786743515850144
eastmoney,popularity_only,600776,东方通信,2026-01-12,46,353,334,620,64,221,463,430.65,7404083.295296813,5470,2026-01-13,24.63,22.39,170499111,0.8,1607810036.8,1033482914.8,1.5557199966979076,8.956,true,16830400858,12810400858,2026-01-19,-0.22736500203004462,2026-01-26,-0.22980105562322373,2026-02-09,-0.23670320747056428
eastmoney,popularity_only,603011,合锻智能,2026-01-09,119,168,403,247,157,198,427.5,177.20000000000002,2703546.916432977,5470,2026-01-12,29.4,28.68,2690716933,19.54,2365549799.6,1374328551.6,1.7212403808725472,18.302,true,15850926850,15850926850,2026-01-16,-0.0200680272108843,2026-01-23,-0.08469387755102031,2026-02-06,-0.09251700680272101
eastmoney,popularity_only,601611,中国核建,2026-01-09,42,167,538,158,42,167,335,249.05,5069003.820173245,5470,2026-01-12,18.14,18.13,5488906635,10.18,2498957291.2,1157536377.1,2.158858538390551,5.098,true,30409587199,30409587199,2026-01-16,-0.05292171995589856,2026-01-23,-0.040793825799338546,2026-02-06,-0.15104740904079383
eastmoney,popularity_only,603938,三孚股份,2026-01-09,81,1282,949,3000,81,1282,455.5,1791.55,3330361.617406698,5470,2026-01-12,23.98,25.26,1408673742,14.75,489559943.8,220858986.1,2.2166177271969283,5.64,true,29006763118,29006763118,2026-01-16,0.12468723936613846,2026-01-23,0.17514595496246876,2026-02-06,0.054628857381150864
eastmoney,popularity_only,600637,东方明珠,2026-01-09,34,638,885,1155,34,623,1220.5,969,5700204.81975536,5470,2026-01-12,14.65,13.32,2330335007,5.22,1488316184.2,570306382.95,2.609678286435177,3.81,true,27937387479,27937387479,2026-01-16,-0.08464163822525594,2026-01-23,-0.15358361774744023,2026-02-06,-0.2293515358361775
eastmoney,popularity_only,603015,弘讯科技,2026-01-09,61,1593,1190,671,61,1589,1661.5,1003.05,4016005.76820894,5470,2026-01-12,17.03,17.03,952578116,13.88,322003724.2,159061760.65,2.0243943162966618,5.186,true,4874881140,4874881140,2026-01-16,-0.07868467410452151,2026-01-23,-0.07633587786259544,2026-02-06,-0.14034057545507928
eastmoney,popularity_only,600589,大位科技,2026-01-09,38,1675,1657,718,156,1675,1415,1163.15,5252797.912752698,5470,2026-01-12,10.09,9.69,2852898354,20.45,2637338103.8,459819569.5,5.735593434328593,20.746000000000002,true,13955896966,13897616966,2026-01-16,-0.04658077304261654,2026-01-23,-0.05054509415262631,2026-02-06,-0.06243805748265596
eastmoney,popularity_only,001400,江顺科技,2026-01-08,102,637,946,3395,162,637,1314,1930.5000000000002,4151170.888571208,5470,2026-01-09,73.59,73.47,313664888.98,20.73,316889350.846,124464779.295,2.5460162516732963,24.66,true,9691080000,5333728155,2026-01-15,0.08859899442859076,2026-01-22,0.06889523033020772,2026-02-05,0.023236852833265376
eastmoney,popularity_only,600435,北方导航,2026-01-08,59,237,918,1493,59,306,798,1003.6,5832044.861139071,5470,2026-01-09,20.54,21.05,6879669969,22.48,2937933035,522413408.6,5.623770344779776,10.585999999999999,true,16787171014,16787171014,2026-01-15,-0.1236611489776046,2026-01-22,-0.1460564751703992,2026-02-05,-0.1957156767283349
eastmoney,popularity_only,300887,谱尼测试,2026-01-08,61,669,877,3798,98,913,872.5,2095.1,5720727.089033256,5470,2026-01-09,14.66,15.97,1700714881,33.16,1188296334.4,227883952.9,5.214480086368557,25.336,true,3825617863,2539002512,2026-01-15,-0.11732605729877221,2026-01-22,-0.1398362892223739,2026-02-05,-0.20532060027285126
eastmoney,popularity_only,300753,爱朋医疗,2026-01-08,70,501,1673,2502,70,668,2606,1893.5500000000002,5395079.24709115,5470,2026-01-09,40.05,42.62,1883775920,53.65,934687457.6,151093031.1,6.186171862429465,28.413999999999998,true,2369702400,1652407877,2026-01-15,-0.08239700374531833,2026-01-22,-0.13957553058676642,2026-02-05,-0.1368289637952559
eastmoney,popularity_only,603716,塞力医疗,2026-01-08,40,746,908,222,47,746,775.5,521.05,7090273.59090217,5470,2026-01-09,26.49,26.66,1802320474,33.31,856728589,268283765.05,3.193367249935275,16.304000000000002,true,3249129180,3249129180,2026-01-15,0.009815024537561445,2026-01-22,-0.07436768591921472,2026-02-05,-0.14684786711966769
eastmoney,popularity_only,600869,远东股份,2026-01-08,37,717,1237,1282,60,717,1017.5,1118,7497846.263413466,5470,2026-01-09,12.01,10.92,516527472,2.17,807585471,384693865.05,2.0992938655131277,4.05,true,76811798539,76811798539,2026-01-15,-0.15986677768526225,2026-01-22,-0.10074937552039964,2026-02-05,0.08492922564529559
eastmoney,popularity_only,002774,快意电梯,2026-01-07,110,4588,3876,4541,167,4588,3894,4168.15,3470712.2593548084,5470,2026-01-08,12.05,12.05,519344702.69,15.42,185358085.66399997,62878044.7475,2.9478983707006843,5.86,true,4727098116,3956025317,2026-01-14,-0.05311203319502078,2026-01-21,-0.10456431535269717,2026-02-04,-0.08049792531120337
eastmoney,popularity_only,603598,引力传媒,2026-01-07,50,441,2444,1543,81,532,2335.5,1674.15,5552404.496556624,5470,2026-01-08,22.62,22.62,487260617,8.35,605722392,401022878.2,1.5104434807280778,11.888000000000002,true,4616971248,4611835248,2026-01-14,0.43236074270557023,2026-01-21,0.11582670203359857,2026-02-04,0.19363395225464175
eastmoney,popularity_only,300986,志特新材,2026-01-07,90,515,4267,4319,150,515,4101.5,3615.0499999999997,3989872.8150374833,5470,2026-01-08,22.55,19.32,1500742082,19.9,788101360.4,49726695.6,15.848657363832556,12.782,true,7090072110,7084221880,2026-01-19,0.2594235033259422,2026-01-26,0.8181818181818181,2026-02-09,0.6674057649667406
eastmoney,popularity_only,301363,美好医疗,2026-01-07,70,618,3109,1314,70,1022,3215.5,1868.25,4910894.608196434,5470,2026-01-08,30.09,29.56,3299701369,21.44,822715858.8,148348843.4,5.545819164775503,5.912000000000001,true,14685588050,9631459810,2026-01-14,-0.15387171817879686,2026-01-21,-0.23097374543037552,2026-02-04,-0.24426719840478572
eastmoney,popularity_only,002462,嘉事堂,2026-01-07,89,3105,2720,341,137,3115,2231,1564.5,4029999.9163761814,5470,2026-01-08,19.69,19.12,402688592.2,7.23,218604962.84,151276092.6125,1.4450727743210932,4.448,true,3223363676,3220748130,2026-01-14,-0.14474352463179285,2026-01-21,-0.18029456576942615,2026-02-11,-0.1945149822244795
eastmoney,popularity_only,600855,航天长峰,2026-01-06,33,185,356,141,165,390,368.5,188.65,7246399.276243369,5470,2026-01-07,25.45,25.45,595057614,5.09,1115270316.2,1198469925.05,0.9305784758457507,11.244,false,6498687637,6486163027,2026-01-13,0.03929273084479368,2026-01-20,-0.16817288801571695,2026-02-03,-0.20275049115913557
eastmoney,popularity_only,002766,索菱股份,2026-01-06,24,58,847,173,50,805,456.5,359.70000000000005,8774107.857859034,5470,2026-01-07,8.06,7.33,1221638855.77,19.85,534603316.428,266167694.58850002,2.0085206706039447,9.714,true,3078248050,3067337162,2026-01-13,-0.11290322580645162,2026-01-20,-0.27171215880893307,2026-02-03,-0.29280397022332505
eastmoney,popularity_only,002925,盈趣科技,2026-01-06,51,560,1334,1055,103,1563,1337.5,1036.5,6151771.114467945,5470,2026-01-07,21.54,20.26,467506459.51,3.1,282126737.452,434382332.35249996,0.6494894392321993,2.064,false,19291726325,18276202950,2026-01-13,-0.01578458681522743,2026-01-20,-0.07753017641597015,2026-02-03,-0.0696378830083565
eastmoney,popularity_only,300433,蓝思科技,2026-01-06,94,123,640,349,132,191,645,334.2,4383268.294239636,5470,2026-01-07,34.3,33.93,7013422719,4.25,4437500533,2441646592.2,1.817421303793877,2.84,true,293445204963,276265623500,2026-01-13,0.1422740524781343,2026-01-20,0.11895043731778432,2026-02-03,0.08921282798833818
eastmoney,popularity_only,002025,航天电器,2026-01-06,46,154,183,560,154,220,291.5,302.35,6470424.847779529,5470,2026-01-07,57,56.85,3178132012.89,12.75,2265818973.498,1122212107.185,2.01906480868547,9.728,true,32898272679,32887514326,2026-01-13,0.11701754385964924,2026-01-20,-0.06701754385964909,2026-02-03,-0.06947368421052635
eastmoney,popularity_only,688626,翔宇医疗,2026-01-06,105,397,2315,1869,121,1954,1864,1674.9,4151654.9760613716,5470,2026-01-07,88.5,86.94,741923790,5.4,400387021,122759352.5,3.2615602220612887,3.592,true,6920000000,6920000000,2026-01-13,-0.021920903954802284,2026-01-20,-0.18621468926553675,2026-02-03,-0.23367231638418084
eastmoney,popularity_only,601600,中国铝业,2026-01-06,74,121,43,303,81,121,297,122.4,5092860.122328494,5470,2026-01-07,13.96,13.97,7764393420,4.29,5672894065.6,2930824372.4,1.9355967280136162,3.4259999999999997,true,144101759147,110908055202,2026-01-13,0.0007163323782235498,2026-01-20,-0.04799426934097428,2026-02-03,-0.05873925501432664
eastmoney,popularity_only,002230,科大讯飞,2026-01-05,24,134,412,440,39,222,438.5,360.05,8358694.251356653,5469,2026-01-06,54.07,53.84,7127686667.1,6.15,3003424992.6780005,1133040205.9745,2.6507664748708795,2.688,true,93969363380,85645130424,2026-01-12,0.10227482892546691,2026-01-19,0.12909191788422403,2026-02-02,0.05418901424079903
eastmoney,popularity_only,001231,农心科技,2026-01-05,138,119,3551,4197,156,3297,3594.5,3191.45,3156594.5051117064,5469,2026-01-06,28.9,27.43,270607599,19.93,128608320.51399998,65978429.25399999,1.9492479885947422,10.354000000000001,true,1842893600,942702404,2026-01-12,-0.14429065743944636,2026-01-19,-0.1352941176470588,2026-02-02,-0.15986159169550163
eastmoney,popularity_only,600556,天下秀,2026-01-05,18,151,1078,780,40,1268,1008.5,777.7000000000002,9617213.935883734,5469,2026-01-06,6.7,6.68,1788803222,15.09,742977244.4,519970244.5,1.4288841568510176,6.636000000000001,true,7936012148,7936012148,2026-01-12,0.28358208955223874,2026-01-19,0.10597014925373127,2026-02-02,0.16716417910447756
eastmoney,popularity_only,002519,银河电子,2026-01-05,33,259,243,141,179,303,285,156.1,7412270.3028016435,5469,2026-01-06,7.66,7.13,837621968.72,10.8,1009579511.2040001,1514537595.9909997,0.6665925718030176,14.002,false,6578356444,6526810111,2026-01-12,0.49738903394255884,2026-01-19,0.09007832898172308,2026-02-02,0.024804177545691752
eastmoney,popularity_only,600498,烽火通信,2026-01-05,22,27,71,277,17,88,130.5,141.54999999999998,8675923.756024593,5469,2026-01-06,35.98,35.29,4592856938,10.59,4623090873.6,2303718222.7,2.0067952877421154,11.752,true,103519525478,96922987376,2026-01-12,0.19010561423012806,2026-01-19,0.0925514174541413,2026-02-02,0.09449694274597009
eastmoney,popularity_only,002735,王子新材,2026-01-05,36,28,203,649,23,265,165.5,339.00000000000006,6934389.5810597725,5469,2026-01-06,19.49,19.83,1759442591.3,32.48,1213147710.01,592626794.1379999,2.0470686138559993,24.554000000000002,true,6229222260,4731985061,2026-01-12,0.19343252950230916,2026-01-19,0.019497178040020602,2026-02-02,-0.11800923550538722
eastmoney,popularity_only,603986,兆易创新,2026-01-05,27,196,257,349,169,272,272,249.55,8136248.089371859,5469,2026-01-06,237.25,234.93,11560778680,7.48,7772091077,5204300572.35,1.4933978099367375,5.146,true,540347191230,514738789180,2026-01-12,0.10044257112750254,2026-01-19,0.21264488935721815,2026-02-02,0.1913171759747101
eastmoney,popularity_only,002465,海格通信,2026-01-05,13,68,282,378,24,145,343,285.09999999999997,12310523.951298682,5469,2026-01-06,18.26,17.27,5992151496.83,14.44,4161881842.0660005,1309912790.2290003,3.1772205547656465,10.812,true,30526557560,30478011441,2026-01-12,0.20153340635268346,2026-01-19,0.059145673603504756,2026-02-02,-0.07228915662650603
eastmoney,popularity_only,600266,城建发展,2026-01-05,43,51,1676,2325,49,1379,2065,1719.6000000000004,6385576.704930385,5469,2026-01-06,5.85,5.58,851123663,7.42,492192125.2,146925264.15,3.3499488876025274,4.779999999999999,true,8116157112,8116157112,2026-01-12,0.22222222222222232,2026-01-19,0.10598290598290605,2026-02-02,-0.06837606837606824
eastmoney,popularity_only,003039,顺控发展,2026-01-05,81,79,1177,2926,80,1191,2418.5,1842.6,4467869.557492665,5469,2026-01-06,17.39,17.29,232684764.24,2.18,184169234.31399998,104782816.07999998,1.7576282180981828,1.916,false,6885333840,6885333840,2026-01-12,-0.06555491661874646,2026-01-19,-0.03392754456584246,2026-02-02,-0.08453133985048877
eastmoney,popularity_only,300007,汉威科技,2026-01-05,38,671,1073,1534,138,671,1325,1197.3500000000001,6799256.985242584,5469,2026-01-06,65.31,63.43,4150269457,24.43,2029816225.6,791929855.55,2.5631262811657485,12.996,true,11391833085,9843701394,2026-01-12,-0.04991578625019144,2026-01-19,-0.07747664982391678,2026-02-02,-0.1662838768948094
eastmoney,popularity_only,002718,友邦吊顶,2026-01-05,141,143,2815,3548,175,1907,2253.5,2543.5,3031759.757552349,5469,2026-01-06,42.97,39.53,271801593.6,7.36,127656844.61200002,67363051.782,1.8950573234882901,5.67,true,14560291806,10570963084,2026-01-12,0.31859436816383524,2026-01-19,0.42145683034675363,2026-02-02,0.7547125901791949
eastmoney,popularity_only,000792,盐湖股份,2026-01-05,32,188,328,526,150,275,300.5,349.55,7442117.427367655,5469,2026-01-06,32,30.98,5004944070.34,3.08,3082105811.438,2160773171.8240004,1.4263902623505196,2.002,true,152979362160,152977998476,2026-01-12,-0.0012499999999999734,2026-01-19,0.04437500000000005,2026-02-02,-0.013125000000000053
eastmoney,popularity_only,002131,利欧股份,2026-01-05,3,7,239,242,2,310,252,203.95,20269323.104753513,5469,2026-01-06,6.33,6.17,11089923416.68,31.32,4113143033.5520005,1355657455.706,3.0340577674984686,12.322,true,32233666626,27868840641,2026-01-12,0.2922590837282779,2026-01-22,0.3254344391785151,2026-02-05,0.3886255924170614
eastmoney,popularity_only,002757,南兴股份,2026-01-05,23,36,3517,3418,23,3100,3524.5,2928.0499999999997,8390127.71071557,5469,2026-01-06,23.36,21.22,1226248771.68,20.57,529529716.96000004,84671103.7915,6.253960244382201,9.702,true,5445252477,5198240863,2026-01-12,0.14726027397260277,2026-01-19,-0.1562499999999999,2026-02-02,-0.09589041095890405
eastmoney,popularity_only,002324,普利特,2026-01-05,21,470,383,3416,111,377,1755.5,1868.1499999999999,8726301.10456489,5469,2026-01-06,19.3,17.54,1338533154.4,10.09,864181154.0779998,163915762.0945,5.2721052755121,6.9879999999999995,true,13370281701,9330837063,2026-01-12,0.23575129533678751,2026-01-19,-0.0181347150259068,2026-02-02,-0.094818652849741
eastmoney,popularity_only,002195,岩山科技,2026-01-05,1,155,460,420,10,362,437.5,392.1,26489933.998929225,5469,2026-01-06,8.58,7.8,1116351904.2,2.55,1154554374.7459998,776223857.8895,1.4873987226895535,2.8880000000000003,true,37115855314,36783709012,2026-01-12,0.3275058275058276,2026-01-19,0.1212121212121211,2026-02-02,0.14685314685314688
eastmoney,popularity_only,002050,三花智控,2026-01-05,15,4,65,124,7,61,109.5,72.65,10546271.86574639,5469,2026-01-06,55.87,56.16,19212148092.26,9.27,14719760562.753998,6655310110.087501,2.211731732897488,7.65,true,174632578303,152894197620,2026-01-12,0.0180776803293361,2026-01-19,0.04814748523357815,2026-02-02,-0.0918202971183103
eastmoney,popularity_only,301293,三博脑科,2026-01-05,8,1402,1537,2347,43,1187,1306.5,1846.6999999999998,13450084.057535755,5469,2026-01-06,84.94,70.78,755181689,6.63,677177556,303209421.15,2.2333658150582174,6.8420000000000005,true,9895614855,9895614855,2026-01-12,0.15964210030609838,2026-01-19,-0.04779844596185545,2026-02-02,-0.09865787614786903
eastmoney,popularity_only,600775,南京熊猫,2026-01-05,7,789,388,1631,58,359,1158,1072.4,13741005.870390624,5469,2026-01-06,14.77,13.43,208952715,2.31,690530414,441458488.1,1.5642023714890714,8.272,true,8544390246,6281690246,2026-01-12,0.3222748815165879,2026-01-19,0.009478672985782088,2026-02-02,-0.05280974949221395
eastmoney,popularity_only,002173,创新医疗,2026-01-05,4,829,733,816,20,707,561,761.95,18267204.24460775,5469,2026-01-06,26.03,23.66,342592683.16,3.48,761494194.092,652122289.5649999,1.1677168627374428,8.239999999999998,false,7122329441,6792761600,2026-01-12,0.42105263157894735,2026-01-19,0.12754514022281982,2026-02-02,0.0626200537840953
eastmoney,popularity_only,300058,蓝色光标,2025-12-31,2,268,267,147,141,268,222,192.75,12401141.231174834,5470,2026-01-05,11.69,11.51,11164682247,29.56,5890924664.6,4268514787.6,1.3800876786729397,17.304,true,48144866654,46639045082,2026-01-09,0.46877673224978644,2026-01-16,0.3926432848588539,2026-01-30,0.9948674080410609
eastmoney,popularity_only,603667,五洲新春,2025-12-31,14,334,332,104,14,352,357,218.2,5793419.444085784,5470,2026-01-05,68.88,69.86,2570907340,10.06,2367649187.2,1666057215.3,1.4211091704756773,11.116,true,23241995589,22213860028,2026-01-09,0.13225900116144018,2026-01-16,0.17552264808362383,2026-01-30,0.0993031358885017
eastmoney,popularity_only,003009,中天火箭,2025-12-31,33,160,234,200,161,367,354.5,173.85,3536290.8267040616,5470,2026-01-05,80.38,78.54,1417949783.73,12.18,1320007253.796,872249781.0199999,1.5133362971468989,11.94,true,9436660877,9434935589,2026-01-09,0.13772082607613845,2026-01-16,-0.05635730281164475,2026-01-30,-0.15153023140084587
eastmoney,popularity_only,300045,华力创通,2025-12-31,140,188,207,379,163,209,339.5,152.5,1465698.0890483968,5470,2026-01-05,30,28.91,3504840344,23.54,3111197233.6,1625694816.05,1.9137646272129785,21.724,true,11146197470,8684387620,2026-01-09,0.03933333333333322,2026-01-16,-0.002666666666666595,2026-01-30,-0.09566666666666668
eastmoney,popularity_only,001266,宏英智能,2025-12-31,83,3538,2785,3039,95,3538,3354.5,2985,2159405.615481807,5470,2026-01-05,38.24,39.08,393358224.63,17.4,208613556.166,85170989.95300001,2.4493499051862546,10.344,true,5113136486,2868423427,2026-01-09,-0.10277196652719667,2026-01-16,-0.09100418410041855,2026-01-30,-0.14670502092050208
