em,code,signalDate,rank,rank20,median5,medianPrev5,medianPrev10,entryDate,entryOpen,signalClose,prev5,prev10,amountRatio,turnover5,exitDate5,ret5,exitDate10,ret10,exitDate20,ret20,boardCount,hasStrongBoard,hasStrongIndustry,hasStrongConcept,bestBoardType,bestBoardCode,bestBoardName,bestBoardRet5,bestBoardRet10,bestBoardAmountRatio,bestBoardScoreRankPct
SZ300623,300623,2026-04-23,624,2247,1228,1682,2300,2026-04-24,27.91,27.66,-0.028109627547435068,-0.018104366347177936,1.7945404597737278,2.638,2026-04-30,0.03188821211035475,2026-05-12,0.11608742386241477,2026-05-26,0.25761375850949486,21,true,true,true,concept,BK0674,蓝宝石,0.05102369842534582,0.09634933827760372,1.3102312858525307,0.03211009174311927
SZ301536,301536,2026-04-23,469,2414,1223,2037,1827.5,2026-04-24,87.7,83.03,0.0985710505424715,0.15737385001393922,1.637750412567325,4.7860000000000005,2026-04-30,-0.06328392246294179,2026-05-12,0.022348916761687487,2026-05-26,0.022120866590649824,31,true,true,true,concept,BK1002,激光雷达,0.0411312776379853,0.07339481228197431,1.5985036250877327,0.0481651376146789
SH600367,600367,2026-04-22,484,979,511,964,1257.5,2026-04-23,22.91,23.18,0.1463897131552918,0.1368317802844532,1.1767964105724975,13.116,2026-04-29,0.013094718463553034,2026-05-11,0.04845045831514616,2026-05-25,0.18114360541248353,11,true,true,true,concept,BK1175,玻璃基板,0.10451794206658027,0.15216145368447753,1.4798345638607688,0.006880733944954129
SH688017,688017,2026-04-22,497,1334,851,1281,1307.5,2026-04-23,214,219.99,0.06532687651331726,0.08129761612189745,1.3044419677827035,3.1439999999999997,2026-04-29,0.0047196261682243,2026-05-11,0.266355140186916,2026-05-25,0.6308411214953271,19,true,true,true,concept,BK1059,百元股,0.06165590135055776,0.10406489077334324,1.3936489454151781,0.0779816513761468
SH688530,688530,2026-04-22,464,3830,650,3038,2407.5,2026-04-23,39.39,39.83,0.2540931989924433,0.27130545802744965,2.169350273798977,23.82,2026-04-29,0.2617415587712617,2026-05-11,0.5057121096725057,2026-05-25,0.29652195988829644,13,true,true,true,industry,BK1325,半导体材料,0.1284598004665487,0.14590436078957136,1.7321068069208108,0.0028011204481792717
SH688676,688676,2026-04-22,720,1881,1183,1530,1425.5,2026-04-23,94.32,93.02,0.09667531242631466,0.15739703869603083,1.1889033698339058,3.0140000000000002,2026-04-29,-0.06605173876166237,2026-05-11,-0.059796437659032975,2026-05-25,0.062446988973706485,16,true,true,true,concept,BK1005,专精特新,0.04571059461598437,0.06101686909183224,1.288736872760574,0.22706422018348624
SZ002276,002276,2026-04-22,711,1724,1089,1560,1335,2026-04-23,14.45,14.67,0.03092059030217853,0.030196629213483206,1.2756148543898052,2.2359999999999998,2026-04-29,-0.07404844290657431,2026-05-11,-0.04775086505190307,2026-05-25,-0.11557093425605536,22,true,true,true,concept,BK1650,通信技术,0.07227602192146776,0.10404700266968692,1.4000998127850173,0.052752293577981654
SZ300133,300133,2026-04-22,420,1744,1078,1602,1687.5,2026-04-23,8.2,8.06,0.11325966850828739,0.0647291941875825,2.4931771462686103,6.314000000000001,2026-04-29,0.07195121951219519,2026-05-11,0.07195121951219519,2026-05-25,0.11341463414634156,28,true,true,true,concept,BK1134,算力概念,0.05543045638153932,0.07387402777498653,1.3564757846759277,0.1559633027522936
SZ300726,300726,2026-04-22,622,2964,1179,2488,2912.5,2026-04-23,47.1,47.31,0.09997674959311809,0.11580188679245285,1.4685869854581979,3.008,2026-04-29,0.02420382165605095,2026-05-11,0.15095541401273893,2026-05-25,0.3464968152866241,21,true,true,true,concept,BK1136,光通信模块,0.14679403580679473,0.19318611711224443,1.4447487541775816,0.0022935779816513763
SZ301566,301566,2026-04-22,613,2929,1213,2331,3394.5,2026-04-23,24.77,25.05,0.20664739884393057,0.2267384916748285,1.9570723973066133,8.056000000000001,2026-04-29,-0.017763423496164776,2026-05-11,0.07024626564392422,2026-05-25,0.3702058942268873,13,true,true,true,industry,BK0459,元件,0.10621864750422727,0.1666231034500365,1.4999685045494524,0.014005602240896359
SH600456,600456,2026-04-21,623,1773,1234,1830,1778.5,2026-04-22,35.2,35.21,0.02832943925233633,0.07807715860379694,1.1317770189173966,1.7779999999999998,2026-04-28,-0.06619318181818201,2026-05-08,0.0019886363636363313,2026-05-22,-0.06732954545454561,16,true,true,true,industry,BK1624,其他小金属,0.07200464811282514,0.1380978448429746,1.5377041522819133,0.0392156862745098
SH603078,603078,2026-04-21,682,2367,1296,1994,1658.5,2026-04-22,23.81,24.02,0.04616724738675959,0.11100832562442187,1.1601766482769873,2.728,2026-04-28,0.03947921041579172,2026-05-08,0.10499790004199916,2026-05-22,0.4359512809743804,12,true,true,true,industry,BK1332,电子化学品Ⅲ,0.08749975845877378,0.19171967508872378,1.4241112547281338,0.011204481792717087
SZ000969,000969,2026-04-21,644,1021,841,1225,1141.5,2026-04-22,21.62,21.93,0.04827915869980859,0.09322033898305082,1.2900448304411873,2.412,2026-04-28,-0.044403330249768724,2026-05-08,0.01757631822386685,2026-05-22,0.04162812210915812,38,true,true,true,concept,BK1136,光通信模块,0.08141272127712762,0.20327510555509565,1.4155939734325778,0.0045871559633027525
SZ002049,002049,2026-04-21,507,758,373,519,683,2026-04-22,69.89,70.27,-0.01083896396396411,0.07151570600792923,1.4753721207218196,2.128,2026-04-28,0.06495922163399648,2026-05-08,0.1068822435255401,2026-05-22,0.140792674202318,31,true,true,true,concept,BK0963,商业航天,0.047852457078691346,0.13598612868606952,1.4444372656462565,0.052752293577981654
SZ300263,300263,2026-04-21,487,1866,1131,1647,2006.5,2026-04-22,10.88,11.06,0.08644400785854622,0.1943844492440605,1.3196586169619375,3.95,2026-04-28,-0.042279411764705954,2026-05-08,0.034007352941176405,2026-05-22,0.18290441176470562,24,true,true,true,concept,BK0963,商业航天,0.047852457078691346,0.13598612868606952,1.4444372656462565,0.052752293577981654
SH600360,600360,2026-04-20,930,3255,1022,2848,2549.5,2026-04-21,9.94,9.81,0.07683863885839748,0.09608938547486057,2.406851513656713,2.38,2026-04-27,-0.004024144869215207,2026-05-07,0.1046277665995976,2026-05-22,0.19718309859154948,13,true,true,true,industry,BK1201,电子,0.059309913331600184,0.1622246930291018,1.418237986663471,0.08123249299719888
SH600637,600637,2026-04-20,991,1659,1047,1524,1506.5,2026-04-21,10,9.99,0.043887147335423204,0.0990099009900991,1.4863098748143357,1.474,2026-04-27,0.08599999999999985,2026-05-07,0.05600000000000005,2026-05-21,0.039000000000000146,28,true,false,true,concept,BK0809,AI智能体,0.04660698907315375,0.1134758926770223,1.3571272727720765,0.22018348623853212
SH600685,600685,2026-04-20,509,1879,1212,1438,1675,2026-04-21,30.43,30.66,0.07578947368421063,0.12596401028277637,1.5502395951945214,2.602,2026-04-27,0.009858692080183973,2026-05-07,0.04206375287545194,2026-05-21,-0.016431153466973436,16,true,true,true,industry,BK1204,国防军工,0.07281346239468056,0.13407216201030892,1.394764382500642,0.10084033613445378
SH600693,600693,2026-04-20,502,977,338,1453,1529,2026-04-21,11.83,12,0.07334525939177095,0.11214087117701577,2.1457292105899275,7.341999999999999,2026-04-27,-0.025359256128486996,2026-05-07,-0.03381234150464918,2026-05-21,-0.1994928148774302,12,true,false,true,concept,BK0535,QFII重仓,0.048722834149810046,0.11875683461852038,1.3630570694909383,0.1926605504587156
SH603663,603663,2026-04-20,600,2828,1280,1936,2394.5,2026-04-21,48.3,48.7,0.14346090631603658,0.20963735717834098,1.3089544673656115,2.298,2026-04-27,0.008902691511387228,2026-05-07,-0.04989648033126293,2026-05-21,-0.0496894409937888,15,true,false,true,concept,BK1059,百元股,0.05979337112853744,0.1516138948662773,1.4509965608946906,0.06880733944954129
SH605007,605007,2026-04-20,544,3282,1141,3363,3013,2026-04-21,15.12,15.36,0.10662824207492783,0.16187594553706486,1.2096065697712903,1.9420000000000002,2026-04-27,0.002645502645502784,2026-05-07,0.041005291005291156,2026-05-21,-0.07605820105820094,4,true,true,false,industry,BK1545,特种纸,0.049280725932578706,0.10897173624862933,1.8580735440908893,0.1876750700280112
SH605123,605123,2026-04-20,837,1555,1211,2246,2103,2026-04-21,102.89,103.39,0.08092002090956596,0.11088428064897404,1.3446310859321982,2.996,2026-04-27,-0.02789386723685494,2026-05-07,0.09262318981436479,2026-05-21,0.14792496841286806,12,true,true,true,concept,BK0963,商业航天,0.07732580336656047,0.14357309664630957,1.3944873020883353,0.0481651376146789
SZ002457,002457,2026-04-20,966,3179,966,2884,2958.5,2026-04-21,11.4,11.4,0.04683195592286493,0.10038610038610041,1.6708249507417476,5.388,2026-04-27,-0.04561403508771922,2026-05-07,0.012280701754385781,2026-05-21,0.15350877192982448,12,true,false,true,concept,BK0535,QFII重仓,0.048722834149810046,0.11875683461852038,1.3630570694909383,0.1926605504587156
SZ300115,300115,2026-04-20,557,948,557,821,903.5,2026-04-21,34.3,34.58,0.04219409282700415,0.11836998706338919,1.274173302088511,3.224,2026-04-27,-0.03556851311953346,2026-05-07,0.017492711370262537,2026-05-21,0.09737609329446073,32,true,true,true,industry,BK1338,消费电子零部件及组装,0.06272828835452349,0.16671413802123336,1.639329194248586,0.05042016806722689
SH688375,688375,2026-04-17,903,3553,1193,3010,3500.5,2026-04-20,134.72,134.62,0.23346160894264245,0.275293671845396,1.9679202901254884,1.362,2026-04-24,-0.06925475059382424,2026-05-06,-0.07088776722090262,2026-05-20,-0.17666270783847982,14,true,true,true,concept,BK0714,5G概念,0.05876755429360747,0.13719887462634084,1.3476749188271753,0.04976303317535545
SZ002654,002654,2026-04-17,708,1364,708,1147,1159.5,2026-04-20,15.15,15.3,0.08896797153024916,0.18146718146718155,1.0076519643327946,6.45,2026-04-24,-0.048844884488448814,2026-05-06,-0.005280528052805322,2026-05-20,0.27260726072607255,31,true,true,true,concept,BK1137,存储芯片,0.06363067909271547,0.15559288436393404,1.3483138497555938,0.02843601895734597
SZ300221,300221,2026-04-17,868,2464,942,3310,3109.5,2026-04-20,11.23,11.34,0.1536113936927772,0.18125000000000013,1.5916332434026783,5.184,2026-04-24,-0.012466607301869992,2026-05-06,0.027604630454140633,2026-05-20,0.0837043633125556,22,true,true,true,concept,BK0865,电子烟,0.04909131247344267,0.12600497239352948,1.3963954902767262,0.08056872037914692
SZ300285,300285,2026-04-17,499,1503,499,749,951.5,2026-04-20,36.28,36.5,0.1141636141636142,0.21504660452729696,1.4209680682070616,5.364,2026-04-24,-0.02398015435501666,2026-05-06,0.028941565600882013,2026-05-20,0.16097023153252477,24,true,true,true,concept,BK0890,MLCC,0.1000624605698035,0.17672279205627084,1.465895137196823,0.0071090047393364926
SZ301611,301611,2026-04-17,475,2744,839,2020,2334.5,2026-04-20,102.35,102.9,0.09375,0.12582056892779003,2.0970314538491515,10.176,2026-04-24,0.08920371275036643,2026-05-06,0.0498290180752321,2026-05-20,0.21641426477772363,20,true,true,true,industry,BK1325,半导体材料,0.06052894675266374,0.17862808553842235,1.3832351324094427,0.0392156862745098
SH603119,603119,2026-04-16,686,1817,739,1861,1964.5,2026-04-17,59.85,61.17,0.07636811543199018,0.0744774284208678,1.5191191817873138,7.031999999999999,2026-04-23,-0.003341687552213868,2026-04-30,0.05747702589807857,2026-05-19,0.24043441938178778,11,true,true,true,concept,BK1184,人形机器人,0.043225813854751216,0.057090367889865545,1.282447518428686,0.2014218009478673
SZ002079,002079,2026-04-16,698,1696,1184,1629,1939.5,2026-04-17,10.17,10.25,0.0732984293193717,0.08008429926238136,1.2676515599384701,3.072,2026-04-23,0.03539823008849563,2026-04-30,0.1504424778761062,2026-05-19,0.24778761061946897,31,true,true,true,industry,BK1033,电池,0.08826463322376132,0.0942645573880847,1.449219030084981,0.022408963585434174
SZ002197,002197,2026-04-16,805,2567,1069,2387,2353.5,2026-04-17,8.18,8.22,0.07310704960835523,0.03919089759797734,1.4220502476814887,5.446,2026-04-23,-0.07701711491442542,2026-04-30,-0.01589242053789719,2026-05-19,-0.004889975550122161,35,true,true,true,concept,BK1134,算力概念,0.06357856032827858,0.07296742031836789,1.2975945160040518,0.05924170616113744
SZ300490,300490,2026-04-16,608,1079,945,1383,1311.5,2026-04-17,19.67,19.67,0.14827787507297163,0.1771394374625972,1.4325753466572921,8.022,2026-04-23,-0.04422979156075246,2026-04-30,0.01169293340111821,2026-05-19,-0.01626842907981696,27,true,true,true,concept,BK0968,固态电池,0.06675189803705606,0.0891291513211534,1.3744379792306725,0.037914691943127965
SZ301085,301085,2026-04-16,546,2277,850,3183,2534,2026-04-17,65.63,67.26,0.12493728048168595,0.12174783188792526,1.172633636150443,9.644,2026-04-23,0.05576717964345601,2026-04-30,0.06795672710650624,2026-05-19,0.285997257351821,15,true,true,true,concept,BK1134,算力概念,0.06357856032827858,0.07296742031836789,1.2975945160040518,0.05924170616113744
SZ300065,300065,2026-04-15,411,754,358,566,740.5,2026-04-16,26.6,26.5,0.09640049648324367,0.12098138747884946,1.5718917550223896,13.288,2026-04-22,-0.018421052631579005,2026-04-29,-0.051503759398496274,2026-05-18,-0.0541353383458647,24,true,true,true,concept,BK1138,液冷概念,0.046376132538158865,0.1127859050115636,1.4090841671755163,0.023696682464454975
SZ300316,300316,2026-04-15,414,952,816,1039,1195.5,2026-04-16,43,43.28,0.0016199953714417514,0.056640625,1.2626729817174087,2.722,2026-04-22,0.04279069767441879,2026-04-29,-0.03116279069767447,2026-05-18,0.18813953488372093,22,true,false,true,concept,BK1137,存储芯片,0.04203020024928006,0.10687167280208887,1.3301720822323524,0.04739336492890995
SZ301013,301013,2026-04-15,1082,3632,1082,3495,3696,2026-04-16,24.34,24.79,0.0891915641476273,0.15625,2.283930258869287,7.903999999999999,2026-04-22,0.03410024650780619,2026-04-29,0.02300739523418227,2026-05-18,0.16474938373048476,25,true,true,true,concept,BK1136,光通信模块,0.040453716933408934,0.14664038838564308,1.4866293230534184,0.014218009478672985
SH603893,603893,2026-04-14,440,1080,285,1117,1339.5,2026-04-15,170.64,169.77,0.14748225751943234,0.13596520575443316,2.0390403101946255,2.0380000000000003,2026-04-21,0.021624472573839926,2026-04-28,0.06710032817627765,2026-05-15,0.013595874355368132,26,true,true,true,industry,BK1331,数字芯片设计,0.12263240313796908,0.10142977541234788,1.3328770802608938,0.03081232492997199
SZ002065,002065,2026-04-14,746,1121,1032,1211,1421.5,2026-04-15,8.46,8.43,0.07525510204081631,0.05243445692883886,1.1512873175001717,1.3060000000000003,2026-04-21,-0.011820330969267268,2026-04-28,-0.0378250591016549,2026-05-15,-0.021276595744680993,39,true,true,true,concept,BK1189,腾讯云,0.09256059633706859,0.07018171619778912,1.2283745788307674,0.0995260663507109
SZ002138,002138,2026-04-14,943,1586,1275,1566,1772.5,2026-04-15,36.01,35.45,0.10264385692068445,0.036246711487869065,1.091980177114699,2.94,2026-04-21,-0.025270758122743597,2026-04-28,-0.019439044709802733,2026-05-15,-0.010552624271035649,26,true,true,true,industry,BK0459,元件,0.14133554890168698,0.12842416285675795,1.4826970840227542,0.011204481792717087
SZ002236,002236,2026-04-14,557,1221,828,965,1225,2026-04-15,17.89,17.87,0.08500303582270807,0.09430496019595846,1.5276366913088715,1.6940000000000002,2026-04-21,0.014533258803800964,2026-04-28,-0.008384572386808342,2026-05-15,-0.04248183342649536,41,true,true,true,concept,BK1124,毫米波概念,0.08105455055391952,0.06870737651767533,1.2087617133759119,0.13270142180094788
SZ300124,300124,2026-04-14,537,766,420,798,781,2026-04-15,69.09,68.61,0.0678599221789884,0.025867224880382844,1.1351287405720676,1.0479999999999998,2026-04-21,-0.05138225502967142,2026-04-28,-0.11911998842090032,2026-05-15,0.1118830510927773,26,true,true,true,concept,BK0638,创业成份,0.09086270300705568,0.06266149593983683,1.2531716087606954,0.11848341232227488
SZ300283,300283,2026-04-14,539,3839,1147,2730,3311,2026-04-15,9.18,9.15,0.17609254498714644,0.1929595827900914,2.279242077749104,9.522,2026-04-21,0.09368191721132901,2026-04-28,0.2777777777777779,2026-05-15,0.7167755991285403,20,true,false,true,concept,BK0877,PCB,0.12710655886179123,0.1253497923441924,1.4909871118108848,0.0071090047393364926
SZ301662,301662,2026-04-14,966,3705,1100,3762,2750.5,2026-04-15,97.52,99.79,0.09949316879682679,0.041758012318613646,1.609238690560069,11.156,2026-04-21,0.19493437243642342,2026-04-28,0.08480311730927004,2026-05-15,0.21534044298605415,10,true,true,true,concept,BK1059,百元股,0.10790917552540047,0.09163861033679654,1.305265107578561,0.045023696682464455
SZ300322,300322,2026-04-13,509,2010,880,1431,1684.5,2026-04-14,27.7,27.7,0.1697635135135136,0.1585110832287746,1.1030955117326724,6.048,2026-04-20,0.1375451263537908,2026-04-27,0.1306859205776174,2026-05-14,0.17761732851985546,31,true,true,true,concept,BK1138,液冷概念,0.10566450580493458,0.0891893920708624,1.2343360649121722,0.023696682464454975
SH600556,600556,2026-04-10,708,1386,978,1450,1297.5,2026-04-13,6.08,6.17,0.04753820033955858,0.03523489932885915,1.309158733077902,3.2060000000000004,2026-04-17,0.019736842105263275,2026-04-24,0.0032894736842103978,2026-05-13,0.013157894736842035,20,true,true,true,industry,BK1293,营销代理,0.0419758548894984,0.03275352577370283,1.5716469877505461,0.1484593837535014
SH600998,600998,2026-04-02,443,2099,901,1916,1844,2026-04-03,5.15,5.18,0.06804123711340204,0.038076152304609145,1.4394875152542896,0.974,2026-04-10,0.0019417475728153999,2026-04-17,-0.01747572815533993,2026-05-06,-0.04660194174757282,27,true,true,true,concept,BK1106,创新药,0.1228335821426032,0.08462087813989272,1.9728129997244983,0.009523809523809525
SH600521,600521,2026-04-01,410,2312,410,2384,2353,2026-04-02,16.4,16.49,0.09713905522288746,0.046984126984126906,2.042813485303369,2.054,2026-04-09,-0.045121951219512124,2026-04-16,-0.012804878048780277,2026-04-30,-0.012804878048780277,17,true,true,true,concept,BK1106,创新药,0.10177206614019862,0.04760946149974843,1.6536298845786832,0.009523809523809525
SH603301,603301,2026-04-01,701,1677,856,1950,1838,2026-04-02,99.92,99.92,0.06581333333333328,0.06866310160427802,1.296065787221473,1.7,2026-04-09,-0.13230584467574058,2026-04-16,-0.07916333066453163,2026-04-30,-0.0792634107285829,9,true,true,false,industry,BK1216,医药生物,0.06657603168656001,0.00812088441348724,1.3625794131600764,0.03081232492997199
SH603367,603367,2026-04-01,527,3908,1257,3472,3701.5,2026-04-02,17.34,17.51,0.1040353089533419,0.042882668254913714,1.8752650235474813,2.282,2026-04-09,-0.09746251441753173,2026-04-16,-0.06632064590542086,2026-04-30,-0.11245674740484424,10,true,true,true,industry,BK1594,化学制剂,0.09799638022891233,0.04609305556230181,1.7107340258374617,0.0056022408963585435
SZ000963,000963,2026-04-01,499,2160,499,1790,1592,2026-04-02,35.76,35.76,0.06491959499702205,0.006190208216094506,1.390107418281303,0.746,2026-04-09,-0.01090604026845643,2026-04-16,-0.02936241610738244,2026-04-30,-0.0836129753914987,23,true,true,true,concept,BK1146,减肥药,0.10596850302281413,0.0529469819588646,1.7890016510924116,0.007142857142857143
SZ002437,002437,2026-04-01,538,2030,367,2297,2294.5,2026-04-02,3.56,3.55,0.1163522012578615,0.044117647058823595,2.2168442142288383,5.465999999999999,2026-04-09,0.011235955056179803,2026-04-16,0.0870786516853932,2026-04-30,-0.011235955056179803,13,true,true,true,concept,BK1106,创新药,0.10177206614019862,0.04760946149974843,1.6536298845786832,0.009523809523809525
SZ300016,300016,2026-04-01,509,1711,509,1459,1614.5,2026-04-02,10.46,10.46,0.1033755274261603,-0.03237742830712298,1.0159836028434928,6.808,2026-04-09,-0.03250478011472291,2026-04-16,-0.00956022944550683,2026-04-30,-0.0946462715105163,15,true,true,true,concept,BK1106,创新药,0.10177206614019862,0.04760946149974843,1.6536298845786832,0.009523809523809525
SZ300142,300142,2026-03-30,442,1752,492,784,761.5,2026-03-31,12.42,12.41,0.07167530224525054,0.028169014084507005,1.1920948666511388,2.7220000000000004,2026-04-07,0.008856682769726287,2026-04-14,0.02254428341384851,2026-04-28,0.02495974235104681,14,true,false,true,concept,BK0870,单抗概念,0.10363267105974128,0.019781922525107687,1.256003483794084,0.011904761904761904
SZ300199,300199,2026-03-30,500,1606,324,1395,1366,2026-03-31,19,19.19,0.10605187319884735,0.06315789473684208,1.3394831341662823,4.0920000000000005,2026-04-07,0.026315789473684292,2026-04-14,0.11631578947368415,2026-04-28,0.16315789473684217,23,true,true,true,concept,BK1146,减肥药,0.10881491205953675,0.00882764730543184,1.2868680987406818,0.014285714285714285
SH600023,600023,2026-03-27,454,722,485,864,888,2026-03-30,5.65,5.71,0.05156537753222845,0.025134649910233398,1.3122233115346817,0.9540000000000001,2026-04-03,-0.04247787610619469,2026-04-13,-0.030088495575221197,2026-04-27,0.023008849557522026,12,true,true,false,industry,BK1377,火力发电,0.075065434320301,0.08814434910030178,1.669021536978893,0.008403361344537815
SZ000408,000408,2026-03-27,468,1188,476,708,1088,2026-03-30,79,79,0.1067525917623986,0.009713701431492971,1.1379589307918407,1.472,2026-04-03,0.0113924050632912,2026-04-13,0.02329113924050641,2026-04-27,0.13835443037974682,17,true,false,true,concept,BK1173,锂矿概念,0.10327261349525285,0.0045225101711965365,1.2054690569274216,0
SZ300347,300347,2026-03-27,438,1292,1286,1664,1948.5,2026-03-30,52.88,53.45,0.0645289782911771,-0.03012157503175461,1.204198939979642,2.0840000000000005,2026-04-03,0.04576399394856279,2026-04-13,0.060136157337367546,2026-04-27,0.07526475037821467,22,true,true,true,industry,BK1600,医疗研发外包,0.0657885094247539,0.001707282402094945,1.3304797120831287,0.03081232492997199
SH600395,600395,2026-03-25,499,1860,1101,1531,1397,2026-03-26,6.27,6.33,0.0532445923460898,0.046280991735537125,1.256031499567972,2.596,2026-04-01,-0.09728867623604454,2026-04-09,-0.10685805422647532,2026-04-23,-0.06858054226475274,21,true,true,true,concept,BK1024,绿色电力,0.03982909646508981,0.021821838143377237,1.3805062772340428,0.002380952380952381
SH600863,600863,2026-03-25,593,1155,582,1429,1006,2026-03-26,5.35,5.36,0.032755298651252485,-0.014705882352941235,1.0298741051273133,1.22,2026-04-01,-0.05046728971962611,2026-04-09,-0.07476635514018681,2026-04-23,-0.130841121495327,14,true,true,true,industry,BK1377,火力发电,0.08138218622807813,0.07917251576140671,1.5483265654919494,0.011204481792717087
SZ002608,002608,2026-03-25,632,2250,949,2191,1513,2026-03-26,8.68,8.66,0.037125748502994105,0.008149010477299212,1.2116627097125507,0.858,2026-04-01,-0.055299539170507006,2026-04-09,-0.07258064516129026,2026-04-23,-0.09447004608294929,17,true,true,false,industry,BK1377,火力发电,0.08138218622807813,0.07917251576140671,1.5483265654919494,0.011204481792717087
SH600027,600027,2026-03-24,416,1011,416,1031,829,2026-03-25,5.11,5.13,0.007858546168958647,0.0239520958083832,1.0950618891536283,1.682,2026-03-31,-0.10567514677103718,2026-04-08,-0.11937377690802353,2026-04-22,-0.0880626223091977,17,true,true,true,industry,BK1377,火力发电,0.06069956213351091,0.058707014427561655,1.3710732746513385,0.008403361344537815
SH600780,600780,2026-03-24,441,2062,890,1744,1380.5,2026-03-25,6.96,6.98,0.052790346907994,0.04179104477611939,1.5438788448470226,2.924,2026-03-31,0.007183908045977017,2026-04-08,-0.06609195402298851,2026-04-22,-0.004310344827586188,7,true,true,true,industry,BK1377,火力发电,0.06069956213351091,0.058707014427561655,1.3710732746513385,0.008403361344537815
SH603906,603906,2026-03-16,869,1340,996,1760,1857,2026-03-17,18.84,18.96,0.07118644067796609,0.0486725663716816,1.5322783875646557,2.9,2026-03-23,-0.014331210191082744,2026-03-30,0.19002123142250538,2026-04-14,0.256900212314225,15,true,true,false,industry,BK1302,电池化学品,0.07404885116780036,0.0587384466612797,1.4968734648026243,0.0196078431372549
SH601101,601101,2026-03-13,711,3577,1100,2041,1887.5,2026-03-16,8.97,8.79,0.07326007326007322,0.10984848484848464,1.9625779461077355,2.888,2026-03-20,-0.08138238573021184,2026-03-27,-0.04905239687848395,2026-04-13,-0.10256410256410253,11,true,true,true,industry,BK1493,动力煤,0.05345048991151691,0.08055123260482233,1.4642048943455372,0.0196078431372549
SH600546,600546,2026-03-12,441,1545,905,1459,1328,2026-03-13,12.56,12.66,0.07197290431837433,0.10374891020052313,1.7461393177085591,3.482,2026-03-19,-0.0549363057324842,2026-03-26,-0.051751592356687914,2026-04-10,-0.09394904458598718,13,true,true,true,industry,BK1493,动力煤,0.04702705057281009,0.11856408919995509,1.3567030734665426,0.058823529411764705
SZ002258,002258,2026-03-12,515,1280,1066,2093,1636.5,2026-03-13,16.8,16.87,0.09973924380704058,0.038153846153846205,1.005051355755028,3.348,2026-03-19,-0.14761904761904765,2026-03-26,-0.14642857142857146,2026-04-10,-0.11964285714285727,8,true,true,false,industry,BK0731,农化制品,0.04937715595104364,0.01786254338423432,1.570904144899862,0.11204481792717087
SH600310,600310,2026-03-11,991,2912,1298,1605,2516,2026-03-12,4.34,4.37,0.06067961165048552,0.10075566750629728,2.4650021073936283,3.646,2026-03-18,-0.004608294930875445,2026-03-25,0.24884792626728114,2026-04-09,0.00691244239631339,13,true,true,true,concept,BK1003,抽水蓄能,0.08807087859930385,0.13477837260222314,1.7776106802488276,0.0024271844660194173
SH601218,601218,2026-03-11,572,2688,1199,1649,2016.5,2026-03-12,5.97,6,0.08892921960072608,0.07719928186714542,1.5716280614167848,5.7299999999999995,2026-03-18,0.12562814070351758,2026-03-25,0.35175879396984944,2026-04-09,0.0016750418760469454,8,true,true,true,concept,BK1024,绿色电力,0.06357980533697516,0.08145122184179998,1.5975481323896672,0.021844660194174758
SH603118,603118,2026-03-11,678,2206,904,2104,1974,2026-03-12,12.77,12.97,0.1477876106194691,0.07101568951279935,1.6578864036942333,5.192,2026-03-18,0.005481597494126911,2026-03-25,0.001566170712607562,2026-04-09,0.1284259984338294,19,true,true,true,concept,BK1088,F5G概念,0.07347123373607634,0.06933184774315437,1.225060995416212,0.038834951456310676
SZ000966,000966,2026-03-11,489,1462,998,1131,1360.5,2026-03-12,4.98,5,0.05932203389830515,0.08225108225108224,1.8207245167683404,2.848,2026-03-18,-0.026104417670682833,2026-03-25,0.11847389558232924,2026-04-09,-0.12851405622489975,16,true,true,true,concept,BK1003,抽水蓄能,0.08807087859930385,0.13477837260222314,1.7776106802488276,0.0024271844660194173
SZ002310,002310,2026-03-11,670,1801,717,1024,1926,2026-03-12,2.57,2.59,0.11637931034482762,0.08823529411764697,2.4709426486943187,3.5480000000000005,2026-03-18,0.11673151750972766,2026-03-25,0.47859922178988334,2026-04-09,0.21789883268482502,10,true,true,true,industry,BK1375,光伏发电,0.11432610591427861,0.11968128530842836,1.6353126282824941,0.011204481792717087
SZ002386,002386,2026-03-11,800,2884,985,2345,1799.5,2026-03-12,6.41,6.39,0.05970149253731338,-0.0015625000000001332,1.269059157689153,3.2159999999999997,2026-03-18,-0.043681747269890825,2026-03-25,-0.109204368174727,2026-04-09,-0.0499219968798752,13,true,true,true,industry,BK1418,氯碱,0.06340700959862144,0.020962876315951506,1.4083601828857637,0.12605042016806722
SZ300641,300641,2026-03-11,415,2858,415,3047,2989,2026-03-12,20.5,20.39,0.135933147632312,0.026170105686965206,1.3710529178102855,3.624,2026-03-18,0.10829268292682914,2026-03-25,-0.03170731707317065,2026-04-09,-0.102439024390244,8,true,false,true,concept,BK0512,化工原料,0.05378203630631617,0.023766381066458342,1.249642022485396,0.11650485436893204
SH600509,600509,2026-03-10,756,1080,756,996,1027,2026-03-11,9.19,9.13,0.029312288613303483,0.08432304038004768,1.487062344001617,3.908,2026-03-17,-0.03155603917301408,2026-03-24,-0.0848748639825897,2026-04-08,-0.14907508161044603,17,true,true,true,concept,BK1003,抽水蓄能,0.08591909882232462,0.1188368486025091,1.597197889845077,0.007281553398058253
