sample,sec,code,name,signalDate,signalRank,rank20,rankRiseFrom20,firstTop100Date,firstTop100Rank,daysToTop100,tradingDaysToTop100,bestFutureRank,bestFutureRankDate,enteredTop100,enteredTop100Within7CalDays,enteredTop100Within14CalDays,enteredTop100Within30CalDays,amountRatio,prev5,ret5,ret10,ret20,bestBoardType,bestBoardName,bestBoardRet5,bestBoardAmountRatio
broad_sector_filter,SZ002457,002457,青龙管业,2026-04-20,966,3179,2213,2026-05-29,59,39,26,44,2026-05-31,True,False,False,False,1.6708249507417476,0.04683195592286493,-0.04561403508771922,0.012280701754385781,0.15350877192982448,concept,QFII重仓,0.048722834149810046,1.3630570694909383
broad_sector_filter,SZ300018,300018,中元股份,2026-04-20,766,3531,2765,,,,,248,2026-05-13,False,False,False,False,1.1688493302315814,0.12757527733755958,0.014285714285714235,0.0128571428571429,0.02928571428571436,industry,电网自动化设备,0.0695113316835354,1.1654585840360057
broad_sector_filter,SZ300115,300115,长盈精密,2026-04-20,557,948,391,,,,,106,2026-05-16,False,False,False,False,1.274173302088511,0.04219409282700415,-0.03556851311953346,0.017492711370262537,0.09737609329446073,industry,消费电子零部件及组装,0.06272828835452349,1.639329194248586
broad_sector_filter,SH688375,688375,XD国博电,2026-04-17,903,3553,2650,,,,,853,2026-04-20,False,False,False,False,1.9679202901254884,0.23346160894264245,-0.06925475059382424,-0.07088776722090262,-0.17666270783847982,concept,5G概念,0.05876755429360747,1.3476749188271753
broad_sector_filter,SZ002654,002654,万润科技,2026-04-17,708,1364,656,2026-05-13,58,26,15,11,2026-05-20,True,False,False,True,1.0076519643327946,0.08896797153024916,-0.048844884488448814,-0.005280528052805322,0.27260726072607255,concept,存储芯片,0.06363067909271547,1.3483138497555938
broad_sector_filter,SZ300221,300221,银禧科技,2026-04-17,868,2464,1596,2026-06-09,41,53,34,41,2026-06-09,True,False,False,False,1.5916332434026783,0.1536113936927772,-0.012466607301869992,0.027604630454140633,0.0837043633125556,concept,电子烟,0.04909131247344267,1.3963954902767262
broad_sector_filter,SZ300285,300285,国瓷材料,2026-04-17,499,1503,1004,2026-05-19,96,32,19,4,2026-06-19,True,False,False,False,1.4209680682070616,0.1141636141636142,-0.02398015435501666,0.028941565600882013,0.16097023153252477,concept,MLCC,0.1000624605698035,1.465895137196823
broad_sector_filter,SZ301611,301611,珂玛科技,2026-04-17,475,2744,2269,,,,,164,2026-06-26,False,False,False,False,2.0970314538491515,0.09375,0.08920371275036643,0.0498290180752321,0.21641426477772363,industry,半导体材料,0.06052894675266374,1.3832351324094427
broad_sector_filter,SH603119,603119,浙江荣泰,2026-04-16,686,1817,1131,2026-04-30,85,14,10,83,2026-05-05,True,False,True,True,1.5191191817873138,0.07636811543199018,-0.003341687552213868,0.05747702589807857,0.24043441938178778,concept,人形机器人,0.043225813854751216,1.282447518428686
broad_sector_filter,SZ002079,002079,苏州固锝,2026-04-16,698,1696,998,2026-04-29,28,13,9,28,2026-04-29,True,False,True,True,1.2676515599384701,0.0732984293193717,0.03539823008849563,0.1504424778761062,0.24778761061946897,industry,电池,0.08826463322376132,1.449219030084981
broad_sector_filter,SZ002197,002197,证通电子,2026-04-16,805,2567,1762,,,,,1093,2026-05-06,False,False,False,False,1.4220502476814887,0.07310704960835523,-0.07701711491442542,-0.01589242053789719,-0.004889975550122161,concept,算力概念,0.06357856032827858,1.2975945160040518
broad_sector_filter,SZ300490,300490,华自科技,2026-04-16,608,1079,471,,,,,524,2026-04-29,False,False,False,False,1.4325753466572921,0.14827787507297163,-0.04422979156075246,0.01169293340111821,-0.01626842907981696,concept,固态电池,0.06675189803705606,1.3744379792306725
broad_sector_filter,SZ301085,301085,亚康股份,2026-04-16,546,2277,1731,,,,,360,2026-05-06,False,False,False,False,1.172633636150443,0.12493728048168595,0.05576717964345601,0.06795672710650624,0.285997257351821,concept,算力概念,0.06357856032827858,1.2975945160040518
broad_sector_filter,SZ000960,000960,锡业股份,2026-04-15,452,928,476,2026-06-02,16,48,31,16,2026-06-02,True,False,False,False,1.0200626799195376,0.018975903614457668,0.16057553956834525,0.030503597122302217,0.08489208633093526,concept,深成500,0.015790151664101693,1.1766845568264828
broad_sector_filter,SZ300065,300065,海兰信,2026-04-15,411,754,343,,,,,174,2026-05-16,False,False,False,False,1.5718917550223896,0.09640049648324367,-0.018421052631579005,-0.051503759398496274,-0.0541353383458647,concept,液冷概念,0.046376132538158865,1.4090841671755163
broad_sector_filter,SZ300316,300316,晶盛机电,2026-04-15,414,952,538,,,,,103,2026-05-13,False,False,False,False,1.2626729817174087,0.0016199953714417514,0.04279069767441879,-0.03116279069767447,0.18813953488372093,concept,存储芯片,0.04203020024928006,1.3301720822323524
broad_sector_filter,SZ301013,301013,利和兴,2026-04-15,1082,3632,2550,2026-05-20,36,35,22,23,2026-05-22,True,False,False,False,2.283930258869287,0.0891915641476273,0.03410024650780619,0.02300739523418227,0.16474938373048476,concept,光通信模块,0.040453716933408934,1.4866293230534184
broad_sector_filter,SH600601,600601,方正科技,2026-04-14,433,1066,633,2026-04-20,32,6,4,23,2026-05-11,True,True,True,True,1.6107696758609795,0.10020449897750505,0.061111111111111116,0.07407407407407396,0.15740740740740744,industry,印制电路板,0.16129789167934572,1.5372284452798046
broad_sector_filter,SH603893,603893,瑞芯微,2026-04-14,440,1080,640,,,,,161,2026-05-19,False,False,False,False,2.0390403101946255,0.14748225751943234,0.021624472573839926,0.06710032817627765,0.013595874355368132,industry,数字芯片设计,0.12263240313796908,1.3328770802608938
broad_sector_filter,SZ002065,002065,东华软件,2026-04-14,746,1121,375,,,,,592,2026-05-08,False,False,False,False,1.1512873175001717,0.07525510204081631,-0.011820330969267268,-0.0378250591016549,-0.021276595744680993,concept,腾讯云,0.09256059633706859,1.2283745788307674
broad_sector_filter,SZ002138,002138,顺络电子,2026-04-14,943,1586,643,2026-06-05,28,52,35,11,2026-06-07,True,False,False,False,1.091980177114699,0.10264385692068445,-0.025270758122743597,-0.019439044709802733,-0.010552624271035649,industry,元件,0.14133554890168698,1.4826970840227542
broad_sector_filter,SZ002236,002236,大华股份,2026-04-14,557,1221,664,,,,,233,2026-04-15,False,False,False,False,1.5276366913088715,0.08500303582270807,0.014533258803800964,-0.008384572386808342,-0.04248183342649536,concept,毫米波概念,0.08105455055391952,1.2087617133759119
broad_sector_filter,SZ300124,300124,汇川技术,2026-04-14,537,766,229,2026-05-17,91,33,20,91,2026-05-17,True,False,False,False,1.1351287405720676,0.0678599221789884,-0.05138225502967142,-0.11911998842090032,0.1118830510927773,concept,创业成份,0.09086270300705568,1.2531716087606954
broad_sector_filter,SZ300283,300283,温州宏丰,2026-04-14,539,3839,3300,2026-04-24,59,10,8,36,2026-05-08,True,False,True,True,2.279242077749104,0.17609254498714644,0.09368191721132901,0.2777777777777779,0.7167755991285403,concept,PCB,0.12710655886179123,1.4909871118108848
broad_sector_filter,SZ301662,301662,宏工科技,2026-04-14,966,3705,2739,,,,,253,2026-04-17,False,False,False,False,1.609238690560069,0.09949316879682679,0.19493437243642342,0.08480311730927004,0.21534044298605415,concept,百元股,0.10790917552540047,1.305265107578561
broad_sector_filter,SZ002290,002290,禾盛新材,2026-04-13,502,2093,1591,2026-04-24,65,11,9,35,2026-04-26,True,False,True,True,1.4767169828035291,0.183747927031509,0.047323068229975895,0.24113575363751938,0.46065828506851236,concept,AI芯片,0.09366569874938624,1.1294818248988239
broad_sector_filter,SZ300322,300322,硕贝德,2026-04-13,509,2010,1501,,,,,217,2026-06-04,False,False,False,False,1.1030955117326724,0.1697635135135136,0.1375451263537908,0.1306859205776174,0.17761732851985546,concept,液冷概念,0.10566450580493458,1.2343360649121722
broad_sector_filter,SH600415,600415,小商品城,2026-04-10,549,1409,860,2026-04-23,82,13,9,82,2026-04-23,True,False,True,True,1.9128906800778376,0.0031847133757960666,-0.052759740259740284,0.03490259740259738,0.02029220779220786,concept,ChatGPT概念,0.047116117177813166,1.0881949569757126
broad_sector_filter,SH600556,600556,天下秀,2026-04-10,708,1386,678,,,,,270,2026-06-10,False,False,False,False,1.309158733077902,0.04753820033955858,0.019736842105263275,0.0032894736842103978,0.013157894736842035,industry,营销代理,0.0419758548894984,1.5716469877505461
broad_sector_filter,SH600977,600977,中国电影,2026-04-10,641,1146,505,,,,,131,2026-04-17,False,False,False,False,1.2226666680492182,0.03111111111111109,0.08043478260869552,0.02753623188405796,0.05289855072463756,industry,影视动漫制作,0.0325503976326984,1.1939506455180569
broad_sector_filter,SH688183,688183,生益电子,2026-04-10,448,934,486,2026-05-26,25,46,29,25,2026-05-26,True,False,False,False,1.6278143012221222,0.17404239494235774,0.17548179871520353,0.17376873661670222,0.14453961456102782,industry,印制电路板,0.11304624053919698,1.12527371897513
broad_sector_filter,SZ300604,300604,长川科技,2026-04-10,433,943,510,2026-04-27,58,17,11,14,2026-05-11,True,False,False,True,1.1701614901400075,0.1923076923076923,0.10039456378781231,0.15373374251059468,0.6652053193043985,industry,半导体设备,0.10838659559850972,1.0729775145397078
broad_sector_filter,SZ300870,300870,欧陆通,2026-04-10,443,1403,960,,,,,251,2026-06-16,False,False,False,False,1.2493739330614084,0.17981255265374907,0.143035658499576,0.10581514705226058,0.4016601954746284,concept,液冷概念,0.0902652567288793,1.1263826615622328
broad_sector_filter,SZ300919,300919,中伟新材,2026-04-10,510,1113,603,,,,,198,2026-04-25,False,False,False,False,1.193940644250844,0.09764309764309753,0.09992357661444395,0.1656476881925868,0.15838746656476888,concept,固态电池,0.06708122273598849,1.0145415751633935
broad_sector_filter,SZ300953,300953,震裕科技,2026-04-09,400,1986,1586,,,,,174,2026-04-16,False,False,False,False,1.4583364235369765,-0.015840840840840698,0.13265695323823312,0.18986955526737348,0.2726371195361965,concept,基金重仓,0.017552579184457295,2.207651414600041
broad_sector_filter,SH688012,688012,中微公司,2026-04-08,568,1244,676,2026-04-27,71,19,13,40,2026-05-17,True,False,False,True,1.0126160553287662,0.03695408734602457,0.020188105643169196,0.019000570017100538,0.22192665779973408,concept,基金重仓,0.05331138311318884,2.384475920929076
broad_sector_filter,SZ301165,301165,锐捷网络,2026-04-08,612,953,341,,,,,206,2026-04-26,False,False,False,False,1.0484784447487547,0.20769655680353538,0.04400440044004417,0.06883545497406884,0.14254282571114252,industry,通信网络设备及器件,0.11664792143950042,1.0358882197610495
broad_sector_filter,SH600664,600664,哈药股份,2026-04-02,1025,2179,1154,2026-04-07,27,5,2,6,2026-04-15,True,True,True,True,1.2502541365883926,0.08108108108108114,0.05027932960893855,0.16480446927374293,0.011173184357541999,industry,化学制剂,0.11862844762080793,2.090204691923552
broad_sector_filter,SH600998,600998,九州通,2026-04-02,443,2099,1656,,,,,525,2026-04-26,False,False,False,False,1.4394875152542896,0.06804123711340204,0.0019417475728153999,-0.01747572815533993,-0.04660194174757282,concept,创新药,0.1228335821426032,1.9728129997244983
broad_sector_filter,SH603668,603668,天马科技,2026-04-02,573,4104,3531,,,,,239,2026-06-22,False,False,False,False,1.8684978338647968,0.26847521047708156,0.05415430267062327,0.017804154302670572,0.0,industry,水产饲料,0.1139629552860586,1.156271928799378
broad_sector_filter,SH600521,600521,华海药业,2026-04-01,410,2312,1902,,,,,359,2026-05-11,False,False,False,False,2.042813485303369,0.09713905522288746,-0.045121951219512124,-0.012804878048780277,-0.012804878048780277,concept,创新药,0.10177206614019862,1.6536298845786832
broad_sector_filter,SH603301,603301,振德医疗,2026-04-01,701,1677,976,,,,,789,2026-04-16,False,False,False,False,1.296065787221473,0.06581333333333328,-0.13230584467574058,-0.07916333066453163,-0.0792634107285829,industry,医药生物,0.06657603168656001,1.3625794131600764
broad_sector_filter,SH603367,603367,辰欣药业,2026-04-01,527,3908,3381,,,,,1176,2026-04-10,False,False,False,False,1.8752650235474813,0.1040353089533419,-0.09746251441753173,-0.06632064590542086,-0.11245674740484424,industry,化学制剂,0.09799638022891233,1.7107340258374617
broad_sector_filter,SZ000963,000963,华东医药,2026-04-01,499,2160,1661,,,,,425,2026-04-02,False,False,False,False,1.390107418281303,0.06491959499702205,-0.01090604026845643,-0.02936241610738244,-0.0836129753914987,concept,减肥药,0.10596850302281413,1.7890016510924116
broad_sector_filter,SZ002437,002437,誉衡药业,2026-04-01,538,2030,1492,2026-04-02,47,1,1,47,2026-04-02,True,True,True,True,2.2168442142288383,0.1163522012578615,0.011235955056179803,0.0870786516853932,-0.011235955056179803,concept,创新药,0.10177206614019862,1.6536298845786832
broad_sector_filter,SZ300016,300016,北陆药业,2026-04-01,509,1711,1202,,,,,880,2026-06-24,False,False,False,False,1.0159836028434928,0.1033755274261603,-0.03250478011472291,-0.00956022944550683,-0.0946462715105163,concept,创新药,0.10177206614019862,1.6536298845786832
broad_sector_filter,SZ300142,300142,沃森生物,2026-03-30,442,1752,1310,2026-05-11,31,42,26,31,2026-05-11,True,False,False,False,1.1920948666511388,0.07167530224525054,0.008856682769726287,0.02254428341384851,0.02495974235104681,concept,单抗概念,0.10363267105974128,1.256003483794084
broad_sector_filter,SZ300199,300199,翰宇药业,2026-03-30,500,1606,1106,,,,,138,2026-04-01,False,False,False,False,1.3394831341662823,0.10605187319884735,0.026315789473684292,0.11631578947368415,0.16315789473684217,concept,减肥药,0.10881491205953675,1.2868680987406818
broad_sector_filter,SH600023,600023,浙能电力,2026-03-27,454,722,268,2026-05-19,85,53,33,85,2026-05-19,True,False,False,False,1.3122233115346817,0.05156537753222845,-0.04247787610619469,-0.030088495575221197,0.023008849557522026,industry,火力发电,0.075065434320301,1.669021536978893
broad_sector_filter,SZ000408,000408,藏格矿业,2026-03-27,468,1188,720,,,,,365,2026-03-28,False,False,False,False,1.1379589307918407,0.1067525917623986,0.0113924050632912,0.02329113924050641,0.13835443037974682,concept,锂矿概念,0.10327261349525285,1.2054690569274216
broad_sector_filter,SZ300347,300347,泰格医药,2026-03-27,438,1292,854,,,,,221,2026-04-01,False,False,False,False,1.204198939979642,0.0645289782911771,0.04576399394856279,0.060136157337367546,0.07526475037821467,industry,医疗研发外包,0.0657885094247539,1.3304797120831287
broad_sector_filter,SH600395,600395,盘江股份,2026-03-25,499,1860,1361,2026-05-25,97,61,39,97,2026-05-25,True,False,False,False,1.256031499567972,0.0532445923460898,-0.09728867623604454,-0.10685805422647532,-0.06858054226475274,concept,绿色电力,0.03982909646508981,1.3805062772340428
broad_sector_filter,SH600863,600863,华能蒙电,2026-03-25,593,1155,562,2026-05-19,13,55,35,2,2026-05-31,True,False,False,False,1.0298741051273133,0.032755298651252485,-0.05046728971962611,-0.07476635514018681,-0.130841121495327,industry,火力发电,0.08138218622807813,1.5483265654919494
broad_sector_filter,SZ002608,002608,江苏国信,2026-03-25,632,2250,1618,2026-05-29,31,65,43,13,2026-05-31,True,False,False,False,1.2116627097125507,0.037125748502994105,-0.055299539170507006,-0.07258064516129026,-0.09447004608294929,industry,火力发电,0.08138218622807813,1.5483265654919494
broad_sector_filter,SH600027,600027,XD华电国,2026-03-24,416,1011,595,2026-05-30,55,67,44,55,2026-05-30,True,False,False,False,1.0950618891536283,0.007858546168958647,-0.10567514677103718,-0.11937377690802353,-0.0880626223091977,industry,火力发电,0.06069956213351091,1.3710732746513385
broad_sector_filter,SH600508,600508,上海能源,2026-03-24,622,1701,1079,,,,,277,2026-05-31,False,False,False,False,1.2059935074637134,0.05263157894736836,-0.012591815320041944,-0.05456453305351516,-0.043022035676810066,concept,绿色电力,0.01910289721453906,1.3080829963724867
broad_sector_filter,SH600780,600780,通宝能源,2026-03-24,441,2062,1621,2026-03-25,19,1,1,19,2026-03-25,True,True,True,True,1.5438788448470226,0.052790346907994,0.007183908045977017,-0.06609195402298851,-0.004310344827586188,industry,火力发电,0.06069956213351091,1.3710732746513385
broad_sector_filter,SZ002616,002616,长青集团,2026-03-24,418,3045,2627,,,,,209,2026-03-25,False,False,False,False,2.103951379933353,0.05526770293609684,0.029556650246305383,-0.08210180623973728,-0.07881773399014769,industry,其他能源发电,0.05298178442974821,2.1039513821179585
broad_sector_filter,SH601133,601133,柏诚股份,2026-03-19,809,1185,376,2026-03-25,69,6,4,16,2026-05-18,True,True,True,True,1.1430843168204328,0.05436893203883497,0.124231242312423,0.16359163591635917,0.5295202952029519,concept,存储芯片,0.0030320337303255673,1.173167522794667
broad_sector_filter,SH688380,688380,中微半导,2026-03-19,522,2112,1590,,,,,109,2026-06-25,False,False,False,False,1.0471134105498017,0.020553691275167818,-0.13153526970954366,-0.16037344398340259,-0.03381742738589222,concept,存储芯片,0.0030320337303255673,1.173167522794667
broad_sector_filter,SH601908,601908,京运通,2026-03-16,743,1624,881,2026-03-23,81,7,5,8,2026-03-26,True,True,True,True,1.0326922003243522,0.03921568627450989,0.030660377358490587,0.07311320754716966,0.06367924528301883,industry,光伏发电,0.006642725751039746,1.9838003927161951
broad_sector_filter,SH603906,603906,龙蟠科技,2026-03-16,869,1340,471,2026-03-27,97,11,9,13,2026-04-16,True,False,True,True,1.5322783875646557,0.07118644067796609,-0.014331210191082744,0.19002123142250538,0.256900212314225,industry,电池化学品,0.07404885116780036,1.4968734648026243
broad_sector_filter,SH600251,600251,冠农股份,2026-03-13,745,3147,2402,2026-03-25,90,12,8,90,2026-03-25,True,False,True,True,1.5019965059896576,0.07636363636363641,-0.11447811447811462,-0.011784511784511786,-0.06144781144781153,concept,绿色电力,0.02689370051152684,1.8569754022657095
broad_sector_filter,SH601101,601101,昊华能源,2026-03-13,711,3577,2866,2026-04-23,64,41,28,29,2026-06-01,True,False,False,False,1.9625779461077355,0.07326007326007322,-0.08138238573021184,-0.04905239687848395,-0.10256410256410253,industry,动力煤,0.05345048991151691,1.4642048943455372
broad_sector_filter,SH603628,603628,XD清源股,2026-03-13,846,2529,1683,,,,,227,2026-03-22,False,False,False,False,1.2972286331426937,0.04954640614096295,0.014617940199335377,0.08372093023255811,-0.11096345514950168,concept,新能源,0.019617472314790385,1.5236297773013627
broad_sector_filter,SZ300236,300236,上海新阳,2026-03-13,505,1523,1018,,,,,140,2026-06-27,False,False,False,False,1.3596067552859108,0.11595372612321753,-0.05972138098122337,-0.07886129618413074,0.00726832222895224,concept,PVDF概念,0.011904048873981665,1.812546903046712
broad_sector_filter,SH600546,600546,山煤国际,2026-03-12,441,1545,1104,2026-06-01,50,81,53,50,2026-06-01,True,False,False,False,1.7461393177085591,0.07197290431837433,-0.0549363057324842,-0.051751592356687914,-0.09394904458598718,industry,动力煤,0.04702705057281009,1.3567030734665426
broad_sector_filter,SH600780,600780,通宝能源,2026-03-12,486,3577,3091,2026-03-25,19,13,9,19,2026-03-25,True,False,True,True,1.9098839104621865,0.06990881458966558,-0.032531824611032545,0.19236209335219234,-0.09476661951909471,industry,火力发电,0.07945533769063173,2.172437720164824
broad_sector_filter,SH600863,600863,华能蒙电,2026-03-12,703,1998,1295,2026-05-19,13,68,44,2,2026-05-31,True,False,False,False,1.2563041711749188,0.03780718336483946,-0.05828779599271405,-0.029143897996357082,-0.08925318761384338,industry,火力发电,0.07945533769063173,2.172437720164824
broad_sector_filter,SH600886,600886,国投电力,2026-03-12,498,1663,1165,,,,,283,2026-05-30,False,False,False,False,2.187977864332902,0.09322651128914772,-0.029980013324450328,-0.008660892738174497,-0.10659560293137904,industry,电力,0.07436311718957822,2.167869366487407
broad_sector_filter,SH688717,688717,艾罗能源,2026-03-12,464,4960,4496,,,,,187,2026-03-22,False,False,False,False,2.1180230602052816,0.2471092077087793,-0.09069444444444441,-0.15118055555555554,-0.1815972222222223,industry,逆变器,0.18047131428327945,1.787291923312847
broad_sector_filter,SZ000958,000958,电投产融,2026-03-12,866,2264,1398,,,,,182,2026-06-12,False,False,False,False,1.9757176075445428,0.03731343283582089,-0.034682080924855474,-0.07080924855491333,-0.12138728323699421,industry,电力,0.07436311718957822,2.167869366487407
broad_sector_filter,SZ002258,002258,利尔化学,2026-03-12,515,1280,765,,,,,201,2026-06-22,False,False,False,False,1.005051355755028,0.09973924380704058,-0.14761904761904765,-0.14642857142857146,-0.11964285714285727,industry,农化制品,0.04937715595104364,1.570904144899862
broad_sector_filter,SZ002608,002608,江苏国信,2026-03-12,543,2344,1801,2026-05-29,31,78,52,13,2026-05-31,True,False,False,False,1.7099287935625909,0.07579462102689494,-0.04602991944764101,0.005753739930955293,-0.07479861910241659,industry,火力发电,0.07945533769063173,2.172437720164824
broad_sector_filter,SZ003031,003031,中瓷电子,2026-03-12,420,1505,1085,2026-04-03,23,22,16,14,2026-04-06,True,False,False,True,1.5016472152169593,0.04435384235235973,-0.0883417813178855,-0.05913589186579782,0.15302920588945224,concept,光通信模块,0.036161652032040914,1.1503765134445412
broad_sector_filter,SZ300037,300037,新宙邦,2026-03-12,613,866,253,2026-06-07,17,87,57,17,2026-06-07,True,False,False,False,1.1084684538334975,0.07395204100311181,-0.07196969696969702,-0.001721763085399508,0.08935950413223148,industry,电池化学品,0.06579492488734595,1.1573873584817644
broad_sector_filter,SH600011,600011,华能国际,2026-03-11,463,776,313,2026-05-29,11,79,53,1,2026-05-31,True,False,False,False,1.3485094421786015,0.043301759133964834,-0.02853437094682232,-0.0038910505836575737,-0.11413748378728927,industry,火力发电,0.06795530855107623,2.0632834854242326
broad_sector_filter,SH600158,600158,中体产业,2026-03-11,685,1492,807,2026-03-25,43,14,10,30,2026-03-31,True,False,True,True,1.2780647924201254,0.09528487229862481,-0.030493273542600896,0.007174887892376747,0.06726457399103136,industry,体育Ⅲ,0.07823012494851023,1.1497630567932655
broad_sector_filter,SH600310,600310,广西能源,2026-03-11,991,2912,1921,2026-03-20,26,9,7,4,2026-03-26,True,False,True,True,2.4650021073936283,0.06067961165048552,-0.004608294930875445,0.24884792626728114,0.00691244239631339,concept,抽水蓄能,0.08807087859930385,1.7776106802488276
broad_sector_filter,SH600483,600483,福能股份,2026-03-11,639,2708,2069,,,,,262,2026-05-31,False,False,False,False,1.3302589841821875,0.06502463054187202,-0.017592592592592715,0.03425925925925921,-0.05277777777777781,industry,电力,0.07128630290922722,2.0782529708182875
broad_sector_filter,SH600578,600578,京能电力,2026-03-11,897,1904,1007,2026-05-13,20,63,41,5,2026-05-19,True,False,False,False,1.1189863595836917,0.033333333333333215,-0.03398926654740597,0.025044722719141488,-0.07513416815742391,industry,火力发电,0.06795530855107623,2.0632834854242326
broad_sector_filter,SH601218,601218,吉鑫科技,2026-03-11,572,2688,2116,2026-03-13,18,2,2,11,2026-03-14,True,True,True,True,1.5716280614167848,0.08892921960072608,0.12562814070351758,0.35175879396984944,0.0016750418760469454,concept,绿色电力,0.06357980533697516,1.5975481323896672
broad_sector_filter,SH601991,601991,大唐发电,2026-03-11,504,995,491,2026-03-12,8,1,1,1,2026-05-03,True,True,True,True,1.2048090399413185,0.040000000000000036,0.01891252955082723,0.05437352245862881,-0.09219858156028382,industry,火力发电,0.06795530855107623,2.0632834854242326
broad_sector_filter,SH603118,603118,共进股份,2026-03-11,678,2206,1528,2026-03-25,50,14,10,20,2026-04-19,True,False,True,True,1.6578864036942333,0.1477876106194691,0.005481597494126911,0.001566170712607562,0.1284259984338294,concept,F5G概念,0.07347123373607634,1.225060995416212
broad_sector_filter,SZ000600,000600,建投能源,2026-03-11,600,1328,728,2026-03-12,23,1,1,23,2026-03-12,True,True,True,True,1.3338525657471638,0.05432372505543248,0.015772870662460692,0.051524710830704645,-0.08201892744479489,industry,火力发电,0.06795530855107623,2.0632834854242326
broad_sector_filter,SZ000966,000966,长源电力,2026-03-11,489,1462,973,2026-03-20,83,9,7,46,2026-03-21,True,False,True,True,1.8207245167683404,0.05932203389830515,-0.026104417670682833,0.11847389558232924,-0.12851405622489975,concept,抽水蓄能,0.08807087859930385,1.7776106802488276
broad_sector_filter,SZ002310,002310,东方新能,2026-03-11,670,1801,1131,2026-03-16,24,5,3,2,2026-03-28,True,True,True,True,2.4709426486943187,0.11637931034482762,0.11673151750972766,0.47859922178988334,0.21789883268482502,industry,光伏发电,0.11432610591427861,1.6353126282824941
broad_sector_filter,SZ002386,002386,天原股份,2026-03-11,800,2884,2084,2026-03-27,78,16,12,61,2026-03-29,True,False,False,True,1.269059157689153,0.05970149253731338,-0.043681747269890825,-0.109204368174727,-0.0499219968798752,industry,氯碱,0.06340700959862144,1.4083601828857637
broad_sector_filter,SZ300641,300641,正丹股份,2026-03-11,415,2858,2443,,,,,170,2026-03-15,False,False,False,False,1.3710529178102855,0.135933147632312,0.10829268292682914,-0.03170731707317065,-0.102439024390244,concept,化工原料,0.05378203630631617,1.249642022485396
broad_sector_filter,SH600509,600509,天富能源,2026-03-10,756,1080,324,2026-05-14,10,65,43,10,2026-05-14,True,False,False,False,1.487062344001617,0.029312288613303483,-0.03155603917301408,-0.0848748639825897,-0.14907508161044603,concept,抽水蓄能,0.08591909882232462,1.597197889845077
broad_sector_filter,SH601700,601700,风范股份,2026-03-10,627,1571,944,2026-03-11,34,1,1,34,2026-03-11,True,True,True,True,1.072741678819325,0.09424083769633484,-0.14057971014492765,-0.19710144927536233,-0.23623188405797113,industry,电网设备,0.13320781675536297,1.680959014811516
broad_sector_filter,SZ002256,002256,兆新股份,2026-03-10,850,2086,1236,2026-03-17,14,7,5,2,2026-03-21,True,True,True,True,1.0696834798817525,0.06406685236768794,0.10051546391752564,0.2551546391752577,-0.005154639175257714,industry,光伏发电,0.10685982853862286,1.3658362791618577
broad_sector_filter,SZ300085,300085,银之杰,2026-03-10,661,1895,1234,2026-03-23,24,13,9,14,2026-06-23,True,False,True,True,1.0522125449824753,0.09363712142261726,0.09104859335038351,0.18746803069053697,-0.002046035805626567,concept,碳交易,0.04147612882901064,1.5665525066893862
broad_sector_filter,SZ300693,300693,盛弘股份,2026-03-10,499,1909,1410,,,,,224,2026-05-13,False,False,False,False,2.2897131480914106,0.09995456610631526,-0.0854166666666667,-0.08750000000000002,-0.04916666666666669,industry,其他电源设备Ⅱ,0.0815438918233149,1.6038949902274122
broad_sector_filter,SZ300870,300870,欧陆通,2026-03-10,422,1819,1397,,,,,217,2026-03-25,False,False,False,False,1.3816190979538834,0.12103972023592036,-0.17786469246170333,-0.21879219630302182,-0.03454858686036233,industry,其他电源设备Ⅱ,0.0815438918233149,1.6038949902274122
broad_sector_filter,SZ300982,300982,苏文电能,2026-03-10,633,1642,1009,,,,,130,2026-04-29,False,False,False,False,1.72066168499266,0.19513274336283182,-0.03492301915133311,-0.06346226060833637,-0.16748028539241444,concept,虚拟电厂,0.12146032202874912,1.824936835919597
broad_sector_filter,SZ301137,301137,哈焊华通,2026-03-10,406,4207,3801,,,,,581,2026-04-03,False,False,False,False,1.9969961054325527,0.13510540788267655,-0.18289085545722716,-0.24942641756801054,-0.27679449360865294,concept,核能核电,0.052816968269942866,1.2949515079030263
broad_sector_filter,SH600032,600032,浙江新能,2026-03-09,845,2777,1932,2026-03-17,72,8,6,7,2026-03-24,True,False,True,True,2.037798440653574,0.029940119760478945,0.003500583430571691,0.25204200700116686,0.05484247374562412,industry,电力,0.04400707618449662,2.0178355241820793
broad_sector_filter,SH601216,601216,君正集团,2026-03-09,422,1058,636,,,,,215,2026-04-07,False,False,False,False,1.6961736861592085,0.07119205298013243,0.0112540192926045,-0.11093247588424426,-0.10450160771704176,concept,煤化工概念,0.014426428815333736,1.6980135917899517
broad_sector_filter,SZ002056,002056,横店东磁,2026-03-09,442,1263,821,2026-03-13,24,4,4,24,2026-03-13,True,True,True,True,1.0618042416395277,0.0,0.07342007434944242,-0.023698884758364236,-0.19377323420074344,concept,新能源,0.017000499053359652,1.3000308482344172
broad_sector_filter,SZ000876,000876,新 希 望,2026-03-06,505,1318,813,,,,,218,2026-04-11,False,False,False,False,1.066684612524813,0.01836969001148092,0.0,-0.04509582863585104,-0.07102593010146552,industry,生猪养殖,0.023762863639560372,1.2810057196592077
