date,time,code,name,market,rank,rate,concept
20260609,202606091005,600487,亨通光电,17,6,2332719.5,华为概念
20260609,202606091005,002747,埃斯顿,33,7,2299729.0,专精特新
20260609,202606091005,600403,大有能源,17,8,2270961.0,煤炭概念
20260609,202606091005,605589,圣泉集团,17,9,2246727.5,CRO概念
20260609,202606091005,002361,神剑股份,33,10,2169469.5,股权转让(并购重组)
20260609,202606091005,002636,金安国纪,33,11,1937691.0,PCB概念
20260609,202606091400,600396,华电辽能,17,1,4520510.0,绿色电力
20260609,202606091400,601991,大唐发电,17,2,3681572.5,绿色电力
20260609,202606091400,000725,京东方A,33,3,2999969.0,共封装光学(CPO)
20260609,202606091400,600487,亨通光电,17,4,2883458.5,共封装光学(CPO)
20260609,202606091400,002421,达实智能,33,5,2823388.0,机器人概念
20260609,202606091400,600522,中天科技,17,6,2491334.5,PCB概念
20260609,202606091400,000636,风华高科,33,7,2378643.0,共封装光学(CPO)
20260609,202606091400,603629,利通电子,17,8,1849863.5,算力租赁
20260609,202606091400,600584,长电科技,17,9,1817585.5,共封装光学(CPO)
20260609,202606091400,600186,莲花控股,17,10,1629238.5,算力租赁
20260609,202606091125,002421,达实智能,33,1,3414927.5,华为概念
20260609,202606091125,000725,京东方A,33,2,3036257.0,柔性屏(折叠屏)
20260609,202606091125,600522,中天科技,17,3,2914405.5,华为概念
20260609,202606091125,600487,亨通光电,17,4,2902450.0,华为概念
20260609,202606091125,002354,天娱数科,33,5,2738129.5,元宇宙
20260609,202606091125,600396,华电辽能,17,6,2681435.5,绿色电力
20260609,202606091125,601991,大唐发电,17,7,2379350.5,储能
20260609,202606091125,002747,埃斯顿,33,8,2083961.5,专精特新
20260609,202606091125,603629,利通电子,17,9,1972879.0,华为概念
20260609,202606091125,002361,神剑股份,33,10,1969263.5,股权转让(并购重组)
20260609,202606090950,002421,达实智能,33,1,3168102.5,华为概念
20260609,202606090950,002354,天娱数科,33,2,2643618.5,元宇宙
20260609,202606090950,603629,利通电子,17,3,2297168.5,华为概念
20260609,202606090950,000725,京东方A,33,4,2199169.5,柔性屏(折叠屏)
20260609,202606090950,600522,中天科技,17,5,1995337.5,华为概念
20260609,202606090950,605589,圣泉集团,17,6,1899236.5,CRO概念
20260609,202606090950,002747,埃斯顿,33,7,1825017.0,专精特新
20260609,202606090950,600403,大有能源,17,8,1821326.0,煤炭概念
20260609,202606090950,002361,神剑股份,33,9,1720805.5,股权转让(并购重组)
20260609,202606090950,600487,亨通光电,17,10,1666017.0,华为概念
20260609,202606090950,002636,金安国纪,33,11,1499972.0,PCB概念
20260609,202606091320,600396,华电辽能,17,1,4096781.0,绿色电力
20260609,202606091320,601991,大唐发电,17,2,3271840.5,绿色电力
20260609,202606091320,000725,京东方A,33,3,2835298.0,共封装光学(CPO)
20260609,202606091320,002421,达实智能,33,4,2827938.0,机器人概念
20260609,202606091320,600487,亨通光电,17,5,2547381.0,共封装光学(CPO)
20260609,202606091320,600522,中天科技,17,6,2328920.0,PCB概念
20260609,202606091320,000636,风华高科,33,7,2083465.5,共封装光学(CPO)
20260609,202606091320,603629,利通电子,17,8,1886833.0,算力租赁
20260609,202606091320,600584,长电科技,17,9,1553754.0,共封装光学(CPO)
20260609,202606091320,002354,天娱数科,33,10,1546993.0,人形机器人
20260609,202606091045,002421,达实智能,33,1,3478021.0,华为概念
20260609,202606091045,002354,天娱数科,33,2,3257939.0,元宇宙
20260609,202606091045,000725,京东方A,33,3,3049065.0,柔性屏(折叠屏)
20260609,202606091045,600487,亨通光电,17,4,2807979.5,华为概念
20260609,202606091045,600522,中天科技,17,5,2683755.0,华为概念
20260609,202606091045,002747,埃斯顿,33,6,2129710.5,专精特新
20260609,202606091045,603629,利通电子,17,7,2106245.5,华为概念
20260609,202606091045,601991,大唐发电,17,8,2085825.0,储能
20260609,202606091045,600396,华电辽能,17,9,1952969.5,绿色电力
20260609,202606091045,002361,神剑股份,33,10,1888265.5,股权转让(并购重组)
20260609,202606091440,600396,华电辽能,17,1,4152069.0,绿色电力
20260609,202606091440,601991,大唐发电,17,2,3584166.0,绿色电力
20260609,202606091440,600487,亨通光电,17,3,3021498.0,共封装光学(CPO)
20260609,202606091440,000725,京东方A,33,4,2822210.0,共封装光学(CPO)
20260609,202606091440,600522,中天科技,17,5,2629783.5,PCB概念
20260609,202606091440,002421,达实智能,33,6,2483052.5,机器人概念
20260609,202606091440,000636,风华高科,33,7,2464984.0,共封装光学(CPO)
20260609,202606091440,600584,长电科技,17,8,1930206.0,共封装光学(CPO)
20260609,202606091440,603629,利通电子,17,9,1584730.5,算力租赁
20260609,202606091440,600186,莲花控股,17,10,1516068.0,算力租赁
20260609,202606091000,002421,达实智能,33,1,3723706.0,华为概念
20260609,202606091000,002354,天娱数科,33,2,3173219.5,元宇宙
20260609,202606091000,000725,京东方A,33,3,2720662.0,柔性屏(折叠屏)
20260609,202606091000,603629,利通电子,17,4,2677155.0,华为概念
20260609,202606091000,600522,中天科技,17,5,2392202.5,华为概念
20260609,202606091000,605589,圣泉集团,17,6,2158565.0,CRO概念
20260609,202606091000,002747,埃斯顿,33,7,2150728.5,专精特新
20260609,202606091000,600403,大有能源,17,8,2135730.0,煤炭概念
20260609,202606091000,600487,亨通光电,17,9,2115295.5,华为概念
20260609,202606091000,002361,神剑股份,33,10,2030844.5,股权转让(并购重组)
20260609,202606091000,002636,金安国纪,33,11,1812293.0,PCB概念
20260609,202606090915,002421,达实智能,33,1,687036.5,华为概念
20260609,202606090915,002354,天娱数科,33,2,567803.0,元宇宙
20260609,202606090915,600522,中天科技,17,4,480076.5,华为概念
20260609,202606090915,002747,埃斯顿,33,5,431011.5,专精特新
20260609,202606090915,000725,京东方A,33,6,427762.5,柔性屏(折叠屏)
20260609,202606090915,002361,神剑股份,33,7,348178.5,股权转让(并购重组)
20260609,202606090915,603859,能科科技,17,8,325017.5,华为概念
20260609,202606090915,603629,利通电子,17,9,309515.5,华为概念
20260609,202606090915,605589,圣泉集团,17,10,308271.5,CRO概念
20260609,202606090915,600403,大有能源,17,11,289253.0,煤炭概念
20260609,202606090955,002421,达实智能,33,1,3452220.5,华为概念
20260609,202606090955,002354,天娱数科,33,2,2911852.5,元宇宙
20260609,202606090955,603629,利通电子,17,3,2497150.0,华为概念
20260609,202606090955,000725,京东方A,33,4,2462149.5,柔性屏(折叠屏)
20260609,202606090955,600522,中天科技,17,5,2193423.5,华为概念
20260609,202606090955,605589,圣泉集团,17,6,2039024.5,CRO概念
20260609,202606090955,002747,埃斯顿,33,7,1989025.5,专精特新
20260609,202606090955,600403,大有能源,17,8,1982827.0,煤炭概念
20260609,202606090955,600487,亨通光电,17,9,1890156.0,华为概念
20260609,202606090955,002361,神剑股份,33,10,1878600.0,股权转让(并购重组)
20260609,202606090955,002636,金安国纪,33,11,1662716.0,PCB概念
20260609,202606091405,600396,华电辽能,17,1,4480850.0,绿色电力
20260609,202606091405,601991,大唐发电,17,2,3671353.0,绿色电力
20260609,202606091405,000725,京东方A,33,3,2977792.5,共封装光学(CPO)
20260609,202606091405,600487,亨通光电,17,4,2912117.0,共封装光学(CPO)
20260609,202606091405,002421,达实智能,33,5,2779688.5,机器人概念
20260609,202606091405,600522,中天科技,17,6,2508417.0,PCB概念
20260609,202606091405,000636,风华高科,33,7,2399054.5,共封装光学(CPO)
20260609,202606091405,600584,长电科技,17,8,1839336.0,共封装光学(CPO)
20260609,202606091405,603629,利通电子,17,9,1815418.5,算力租赁
20260609,202606091405,600186,莲花控股,17,10,1621815.5,算力租赁
20260609,202606090910,002421,达实智能,33,1,629186.5,华为概念
20260609,202606090910,002354,天娱数科,33,2,523030.5,元宇宙
20260609,202606090910,600522,中天科技,17,4,449229.5,华为概念
20260609,202606090910,002747,埃斯顿,33,5,397231.0,专精特新
20260609,202606090910,000725,京东方A,33,6,383058.5,柔性屏(折叠屏)
20260609,202606090910,002361,神剑股份,33,7,325571.0,股权转让(并购重组)
20260609,202606090910,603859,能科科技,17,8,300977.5,华为概念
20260609,202606090910,603629,利通电子,17,9,284063.5,华为概念
20260609,202606090910,605589,圣泉集团,17,10,280291.5,CRO概念
20260609,202606091450,600396,华电辽能,17,1,4135463.5,绿色电力
20260609,202606091450,601991,大唐发电,17,2,3595280.5,绿色电力
20260609,202606091450,600487,亨通光电,17,3,3055080.5,共封装光学(CPO)
20260609,202606091450,000725,京东方A,33,4,2866649.5,共封装光学(CPO)
20260609,202606091450,600522,中天科技,17,5,2679875.5,PCB概念
20260609,202606091450,000636,风华高科,33,6,2526853.5,共封装光学(CPO)
20260609,202606091450,002421,达实智能,33,7,2474150.5,机器人概念
20260609,202606091450,600584,长电科技,17,8,2006093.5,共封装光学(CPO)
20260609,202606091450,603629,利通电子,17,9,1561269.0,算力租赁
20260609,202606091450,600186,莲花控股,17,10,1550140.5,算力租赁
20260609,202606091450,600183,生益科技,17,11,1496725.0,PCB概念
20260609,202606091010,002421,达实智能,33,1,4209684.0,华为概念
20260609,202606091010,002354,天娱数科,33,2,3668288.0,元宇宙
20260609,202606091010,000725,京东方A,33,3,3170044.0,柔性屏(折叠屏)
20260609,202606091010,603629,利通电子,17,4,2984764.0,华为概念
20260609,202606091010,600522,中天科技,17,5,2771324.0,华为概念
20260609,202606091010,600487,亨通光电,17,6,2550779.5,华为概念
20260609,202606091010,002747,埃斯顿,33,7,2440398.5,专精特新
20260609,202606091010,600403,大有能源,17,8,2398178.0,煤炭概念
20260609,202606091010,605589,圣泉集团,17,9,2317481.5,CRO概念
20260609,202606091010,002361,神剑股份,33,10,2300571.5,股权转让(并购重组)
20260609,202606091010,002636,金安国纪,33,11,2044629.5,PCB概念
20260609,202606091130,002421,达实智能,33,1,3436650.5,华为概念
20260609,202606091130,000725,京东方A,33,2,3060114.5,柔性屏(折叠屏)
20260609,202606091130,600522,中天科技,17,3,2935589.0,华为概念
20260609,202606091130,600487,亨通光电,17,4,2910418.0,华为概念
20260609,202606091130,600396,华电辽能,17,5,2796793.0,绿色电力
20260609,202606091130,002354,天娱数科,33,6,2672150.0,元宇宙
20260609,202606091130,601991,大唐发电,17,7,2422934.5,储能
20260609,202606091130,002747,埃斯顿,33,8,2069764.0,专精特新
20260609,202606091130,002361,神剑股份,33,9,1993186.5,股权转让(并购重组)
20260609,202606091130,603629,利通电子,17,10,1991426.0,华为概念
20260609,202606091050,002421,达实智能,33,1,3541095.5,华为概念
20260609,202606091050,002354,天娱数科,33,2,3297473.0,元宇宙
20260609,202606091050,000725,京东方A,33,3,3106379.0,柔性屏(折叠屏)
20260609,202606091050,600487,亨通光电,17,4,2895755.5,华为概念
20260609,202606091050,600522,中天科技,17,5,2785818.0,华为概念
20260609,202606091050,002747,埃斯顿,33,6,2186770.0,专精特新
20260609,202606091050,601991,大唐发电,17,7,2178766.5,储能
20260609,202606091050,603629,利通电子,17,8,2111106.0,华为概念
20260609,202606091050,600396,华电辽能,17,9,2067927.0,绿色电力
20260609,202606091050,002361,神剑股份,33,10,1936139.5,股权转让(并购重组)
20260609,202606091335,600396,华电辽能,17,1,4393509.5,绿色电力
20260609,202606091335,601991,大唐发电,17,2,3521049.0,绿色电力
20260609,202606091335,000725,京东方A,33,3,2936105.5,共封装光学(CPO)
20260609,202606091335,002421,达实智能,33,4,2870835.5,机器人概念
20260609,202606091335,600487,亨通光电,17,5,2655700.5,共封装光学(CPO)
20260609,202606091335,600522,中天科技,17,6,2362858.5,PCB概念
20260609,202606091335,000636,风华高科,33,7,2193957.5,共封装光学(CPO)
20260609,202606091335,603629,利通电子,17,8,1910621.0,算力租赁
20260609,202606091335,600584,长电科技,17,9,1658017.5,共封装光学(CPO)
20260609,202606091335,002354,天娱数科,33,10,1567987.5,人形机器人
20260609,202606091455,600396,华电辽能,17,1,4131482.5,绿色电力
20260609,202606091455,601991,大唐发电,17,2,3595666.0,绿色电力
20260609,202606091455,600487,亨通光电,17,3,3078223.5,共封装光学(CPO)
20260609,202606091455,000725,京东方A,33,4,2893730.5,共封装光学(CPO)
20260609,202606091455,600522,中天科技,17,5,2700232.0,PCB概念
20260609,202606091455,000636,风华高科,33,6,2554562.5,共封装光学(CPO)
20260609,202606091455,002421,达实智能,33,7,2468514.5,机器人概念
20260609,202606091455,600584,长电科技,17,8,2043962.5,共封装光学(CPO)
20260609,202606091455,600186,莲花控股,17,9,1571954.5,算力租赁
20260609,202606091455,603629,利通电子,17,10,1549446.5,算力租赁
20260609,202606091455,600183,生益科技,17,11,1504984.0,PCB概念
20260609,202606091015,002421,达实智能,33,1,4381406.5,华为概念
20260609,202606091015,002354,天娱数科,33,2,3850743.5,元宇宙
20260609,202606091015,000725,京东方A,33,3,3337588.0,柔性屏(折叠屏)
20260609,202606091015,603629,利通电子,17,4,3103786.0,华为概念
20260609,202606091015,600522,中天科技,17,5,2923330.5,华为概念
20260609,202606091015,600487,亨通光电,17,6,2739312.0,华为概念
20260609,202606091015,002747,埃斯顿,33,7,2547342.5,专精特新
20260609,202606091015,600403,大有能源,17,8,2493923.0,煤炭概念
20260609,202606091015,002361,神剑股份,33,9,2400801.0,股权转让(并购重组)
20260609,202606091015,605589,圣泉集团,17,10,2354164.5,CRO概念
20260609,202606091410,600396,华电辽能,17,1,4423284.5,绿色电力
20260609,202606091410,601991,大唐发电,17,2,3661194.0,绿色电力
20260609,202606091410,000725,京东方A,33,3,2949439.5,共封装光学(CPO)
20260609,202606091410,600487,亨通光电,17,4,2942897.0,共封装光学(CPO)
20260609,202606091410,002421,达实智能,33,5,2729314.5,机器人概念
20260609,202606091410,600522,中天科技,17,6,2524472.0,PCB概念
20260609,202606091410,000636,风华高科,33,7,2411858.0,共封装光学(CPO)
20260609,202606091410,600584,长电科技,17,8,1855170.5,共封装光学(CPO)
20260609,202606091410,603629,利通电子,17,9,1778784.0,算力租赁
20260609,202606091410,600186,莲花控股,17,10,1606474.0,算力租赁
20260609,202606091330,600396,华电辽能,17,1,4312260.0,绿色电力
20260609,202606091330,601991,大唐发电,17,2,3456496.0,绿色电力
20260609,202606091330,000725,京东方A,33,3,2906432.0,共封装光学(CPO)
20260609,202606091330,002421,达实智能,33,4,2859493.0,机器人概念
20260609,202606091330,600487,亨通光电,17,5,2617226.0,共封装光学(CPO)
20260609,202606091330,600522,中天科技,17,6,2351106.5,PCB概念
20260609,202606091330,000636,风华高科,33,7,2157514.0,共封装光学(CPO)
20260609,202606091330,603629,利通电子,17,8,1906432.0,算力租赁
20260609,202606091330,600584,长电科技,17,9,1624507.5,共封装光学(CPO)
20260609,202606091330,002354,天娱数科,33,10,1561188.0,人形机器人
20260609,202606091055,002421,达实智能,33,1,3504320.0,华为概念
20260609,202606091055,002354,天娱数科,33,2,3225008.0,元宇宙
20260609,202606091055,000725,京东方A,33,3,3074702.0,柔性屏(折叠屏)
20260609,202606091055,600487,亨通光电,17,4,2903586.0,华为概念
20260609,202606091055,600522,中天科技,17,5,2807906.5,华为概念
20260609,202606091055,601991,大唐发电,17,6,2210683.5,储能
20260609,202606091055,002747,埃斯顿,33,7,2175046.5,专精特新
20260609,202606091055,600396,华电辽能,17,8,2128763.0,绿色电力
20260609,202606091055,603629,利通电子,17,9,2053622.5,华为概念
20260609,202606091055,002361,神剑股份,33,10,1924584.5,股权转让(并购重组)
20260609,202606090925,002421,达实智能,33,1,1474572.0,华为概念
20260609,202606090925,002354,天娱数科,33,2,1244106.5,元宇宙
20260609,202606090925,600522,中天科技,17,3,958377.0,华为概念
20260609,202606090925,603629,利通电子,17,4,927806.0,华为概念
20260609,202606090925,000725,京东方A,33,5,889226.0,柔性屏(折叠屏)
20260609,202606090925,002747,埃斯顿,33,6,882272.5,专精特新
20260609,202606090925,605589,圣泉集团,17,7,802169.5,CRO概念
20260609,202606090925,002361,神剑股份,33,8,776914.0,股权转让(并购重组)
20260609,202606090925,600403,大有能源,17,9,774180.5,煤炭概念
20260609,202606090925,600584,长电科技,17,11,641786.0,绿色电力
20260609,202606090920,002421,达实智能,33,1,1052840.5,华为概念
20260609,202606090920,002354,天娱数科,33,2,897651.0,元宇宙
20260609,202606090920,600522,中天科技,17,3,694473.5,华为概念
20260609,202606090920,000725,京东方A,33,4,635624.0,柔性屏(折叠屏)
20260609,202606090920,002747,埃斯顿,33,5,633450.5,专精特新
20260609,202606090920,603629,利通电子,17,7,571265.0,华为概念
20260609,202606090920,605589,圣泉集团,17,8,526150.5,CRO概念
20260609,202606090920,600403,大有能源,17,9,516717.0,煤炭概念
20260609,202606090920,002361,神剑股份,33,10,510407.5,股权转让(并购重组)
20260609,202606091415,600396,华电辽能,17,1,4436565.5,绿色电力
20260609,202606091415,601991,大唐发电,17,2,3701881.0,绿色电力
20260609,202606091415,600487,亨通光电,17,3,3003458.5,共封装光学(CPO)
20260609,202606091415,000725,京东方A,33,4,2962573.0,共封装光学(CPO)
20260609,202606091415,002421,达实智能,33,5,2718487.0,机器人概念
20260609,202606091415,600522,中天科技,17,6,2574837.0,PCB概念
20260609,202606091415,000636,风华高科,33,7,2456125.5,共封装光学(CPO)
20260609,202606091415,600584,长电科技,17,8,1893802.0,共封装光学(CPO)
20260609,202606091415,603629,利通电子,17,9,1765354.5,算力租赁
20260609,202606091415,600186,莲花控股,17,10,1611009.5,算力租赁
20260609,202606091340,600396,华电辽能,17,1,4479430.5,绿色电力
20260609,202606091340,601991,大唐发电,17,2,3597124.5,绿色电力
20260609,202606091340,000725,京东方A,33,3,2976927.5,共封装光学(CPO)
20260609,202606091340,002421,达实智能,33,4,2889365.0,机器人概念
20260609,202606091340,600487,亨通光电,17,5,2715712.5,共封装光学(CPO)
20260609,202606091340,600522,中天科技,17,6,2393776.0,PCB概念
20260609,202606091340,000636,风华高科,33,7,2248316.5,共封装光学(CPO)
20260609,202606091340,603629,利通电子,17,8,1917526.0,算力租赁
20260609,202606091340,600584,长电科技,17,9,1705191.5,共封装光学(CPO)
20260609,202606091340,600186,莲花控股,17,10,1591276.5,算力租赁
20260609,202606091020,002421,达实智能,33,1,4239089.5,华为概念
20260609,202606091020,002354,天娱数科,33,2,3746023.0,元宇宙
20260609,202606091020,000725,京东方A,33,3,3337623.5,柔性屏(折叠屏)
20260609,202606091020,603629,利通电子,17,4,2982764.5,华为概念
20260609,202606091020,600522,中天科技,17,5,2887794.5,华为概念
20260609,202606091020,600487,亨通光电,17,6,2844513.0,华为概念
20260609,202606091020,002747,埃斯顿,33,7,2480275.5,专精特新
20260609,202606091020,600403,大有能源,17,8,2373332.5,煤炭概念
20260609,202606091020,002361,神剑股份,33,9,2355398.5,股权转让(并购重组)
20260609,202606091020,605589,圣泉集团,17,10,2190504.0,CRO概念
20260609,202606091425,600396,华电辽能,17,1,4307333.5,绿色电力
20260609,202606091425,601991,大唐发电,17,2,3653467.5,绿色电力
20260609,202606091425,600487,亨通光电,17,3,3019017.5,共封装光学(CPO)
20260609,202606091425,000725,京东方A,33,4,2886892.0,共封装光学(CPO)
20260609,202606091425,002421,达实智能,33,5,2603545.5,机器人概念
20260609,202606091425,600522,中天科技,17,6,2585014.5,PCB概念
20260609,202606091425,000636,风华高科,33,7,2458419.5,共封装光学(CPO)
20260609,202606091425,600584,长电科技,17,8,1899235.5,共封装光学(CPO)
20260609,202606091425,603629,利通电子,17,9,1682524.5,算力租赁
20260609,202606091425,600186,莲花控股,17,10,1561491.5,算力租赁
20260609,202606091105,002421,达实智能,33,1,3456644.5,华为概念
20260609,202606091105,002354,天娱数科,33,2,3061018.5,元宇宙
20260609,202606091105,000725,京东方A,33,3,3019156.0,柔性屏(折叠屏)
20260609,202606091105,600487,亨通光电,17,4,2904956.0,华为概念
20260609,202606091105,600522,中天科技,17,5,2848711.0,华为概念
20260609,202606091105,600396,华电辽能,17,6,2274550.0,绿色电力
20260609,202606091105,601991,大唐发电,17,7,2252706.5,储能
20260609,202606091105,002747,埃斯顿,33,8,2139873.0,专精特新
20260609,202606091105,603629,利通电子,17,9,1988563.5,华为概念
20260609,202606091105,002361,神剑股份,33,10,1915302.5,股权转让(并购重组)
20260609,202606090930,002421,达实智能,33,1,1881214.0,华为概念
20260609,202606090930,002354,天娱数科,33,2,1561133.5,元宇宙
20260609,202606090930,603629,利通电子,17,3,1263852.0,华为概念
20260609,202606090930,600522,中天科技,17,4,1205505.0,华为概念
20260609,202606090930,000725,京东方A,33,5,1144077.5,柔性屏(折叠屏)
20260609,202606090930,002747,埃斯顿,33,6,1114444.0,专精特新
20260609,202606090930,605589,圣泉集团,17,7,1068528.0,CRO概念
20260609,202606090930,600403,大有能源,17,8,1015389.5,煤炭概念
20260609,202606090930,002361,神剑股份,33,9,1009846.5,股权转让(并购重组)
20260609,202606090930,600584,长电科技,17,10,798191.5,绿色电力
20260609,202606091500,600396,华电辽能,17,1,4047493.0,绿色电力
20260609,202606091500,601991,大唐发电,17,2,3529731.0,绿色电力
20260609,202606091500,600487,亨通光电,17,3,3055486.0,共封装光学(CPO)
20260609,202606091500,000725,京东方A,33,4,2877501.5,共封装光学(CPO)
20260609,202606091500,600522,中天科技,17,5,2677598.5,PCB概念
20260609,202606091500,000636,风华高科,33,6,2538237.5,共封装光学(CPO)
20260609,202606091500,002421,达实智能,33,7,2426913.0,机器人概念
20260609,202606091500,600584,长电科技,17,8,2048195.0,共封装光学(CPO)
20260609,202606091500,600186,莲花控股,17,9,1562416.0,算力租赁
20260609,202606091500,603629,利通电子,17,10,1512690.0,算力租赁
20260609,202606091500,600183,生益科技,17,11,1489514.5,PCB概念
20260609,202606091345,600396,华电辽能,17,1,4487172.5,绿色电力
20260609,202606091345,601991,大唐发电,17,2,3612507.0,绿色电力
20260609,202606091345,000725,京东方A,33,3,2976163.0,共封装光学(CPO)
20260609,202606091345,002421,达实智能,33,4,2868738.5,机器人概念
20260609,202606091345,600487,亨通光电,17,5,2738842.5,共封装光学(CPO)
20260609,202606091345,600522,中天科技,17,6,2398775.5,PCB概念
20260609,202606091345,000636,风华高科,33,7,2268546.5,共封装光学(CPO)
20260609,202606091345,603629,利通电子,17,8,1900243.5,算力租赁
20260609,202606091345,600584,长电科技,17,9,1724303.5,共封装光学(CPO)
20260609,202606091345,600186,莲花控股,17,10,1598310.5,算力租赁
20260609,202606091300,600396,华电辽能,17,1,3636801.0,绿色电力
20260609,202606091300,601991,大唐发电,17,2,2864986.0,绿色电力
20260609,202606091300,002421,达实智能,33,3,2762855.5,机器人概念
20260609,202606091300,000725,京东方A,33,4,2720079.5,共封装光学(CPO)
20260609,202606091300,600487,亨通光电,17,5,2432444.5,共封装光学(CPO)
20260609,202606091300,600522,中天科技,17,6,2295428.0,PCB概念
20260609,202606091300,000636,风华高科,33,7,1977573.5,共封装光学(CPO)
20260609,202606091300,603629,利通电子,17,8,1818856.5,算力租赁
20260609,202606091300,002354,天娱数科,33,9,1530544.5,人形机器人
20260609,202606091300,002361,神剑股份,33,10,1504186.5,商业航天
20260609,202606091025,002421,达实智能,33,1,4020307.5,华为概念
20260609,202606091025,002354,天娱数科,33,2,3598719.0,元宇宙
20260609,202606091025,000725,京东方A,33,3,3272642.5,柔性屏(折叠屏)
20260609,202606091025,600487,亨通光电,17,4,2844086.0,华为概念
20260609,202606091025,600522,中天科技,17,5,2789469.5,华为概念
20260609,202606091025,603629,利通电子,17,6,2749793.5,华为概念
20260609,202606091025,002747,埃斯顿,33,7,2356143.5,专精特新
20260609,202606091025,600403,大有能源,17,8,2208525.5,煤炭概念
20260609,202606091025,002361,神剑股份,33,9,2192520.5,股权转让(并购重组)
20260609,202606091025,601991,大唐发电,17,10,2003707.0,储能
20260609,202606091420,600396,华电辽能,17,1,4357524.5,绿色电力
20260609,202606091420,601991,大唐发电,17,2,3664004.5,绿色电力
20260609,202606091420,600487,亨通光电,17,3,3004143.0,共封装光学(CPO)
20260609,202606091420,000725,京东方A,33,4,2915340.5,共封装光学(CPO)
20260609,202606091420,002421,达实智能,33,5,2652740.0,机器人概念
20260609,202606091420,600522,中天科技,17,6,2569530.0,PCB概念
20260609,202606091420,000636,风华高科,33,7,2449337.0,共封装光学(CPO)
20260609,202606091420,600584,长电科技,17,8,1892466.5,共封装光学(CPO)
20260609,202606091420,603629,利通电子,17,9,1720377.5,算力租赁
20260609,202606091420,600186,莲花控股,17,10,1581722.0,算力租赁
20260609,202606091100,002421,达实智能,33,1,3474841.5,华为概念
20260609,202606091100,002354,天娱数科,33,2,3145774.0,元宇宙
20260609,202606091100,000725,京东方A,33,3,3039483.5,柔性屏(折叠屏)
20260609,202606091100,600487,亨通光电,17,4,2902452.0,华为概念
20260609,202606091100,600522,中天科技,17,5,2827019.5,华为概念
20260609,202606091100,601991,大唐发电,17,6,2234499.0,储能
20260609,202606091100,600396,华电辽能,17,7,2195583.5,绿色电力
20260609,202606091100,002747,埃斯顿,33,8,2159082.5,专精特新
20260609,202606091100,603629,利通电子,17,9,2012201.5,华为概念
20260609,202606091100,002361,神剑股份,33,10,1915089.5,股权转让(并购重组)
20260609,202606090935,002421,达实智能,33,1,2277180.5,华为概念
20260609,202606090935,002354,天娱数科,33,2,1867675.0,元宇宙
20260609,202606090935,603629,利通电子,17,3,1583602.5,华为概念
20260609,202606090935,600522,中天科技,17,4,1438019.5,华为概念
20260609,202606090935,000725,京东方A,33,5,1418762.5,柔性屏(折叠屏)
20260609,202606090935,002747,埃斯顿,33,6,1334170.5,专精特新
20260609,202606090935,605589,圣泉集团,17,7,1333657.0,CRO概念
20260609,202606090935,600403,大有能源,17,8,1257220.5,煤炭概念
20260609,202606090935,002361,神剑股份,33,9,1221389.0,股权转让(并购重组)
20260609,202606090935,600487,亨通光电,17,10,1017671.5,华为概念
20260609,202606090935,002636,金安国纪,33,11,964793.5,PCB概念
20260609,202606091305,600396,华电辽能,17,1,3760652.0,绿色电力
20260609,202606091305,601991,大唐发电,17,2,2980086.5,绿色电力
20260609,202606091305,002421,达实智能,33,3,2794076.0,机器人概念
20260609,202606091305,000725,京东方A,33,4,2758998.0,共封装光学(CPO)
20260609,202606091305,600487,亨通光电,17,5,2469621.5,共封装光学(CPO)
20260609,202606091305,600522,中天科技,17,6,2312984.5,PCB概念
20260609,202606091305,000636,风华高科,33,7,2012150.0,共封装光学(CPO)
20260609,202606091305,603629,利通电子,17,8,1845856.5,算力租赁
20260609,202606091305,002354,天娱数科,33,9,1539991.5,人形机器人
20260609,202606091305,002361,神剑股份,33,10,1514852.5,商业航天
20260610,202606100905,600522,中天科技,17,1,502943.0,华为概念
20260610,202606100905,000725,京东方A,33,2,438874.0,柔性屏(折叠屏)
20260610,202606100905,002354,天娱数科,33,3,428718.0,元宇宙
20260610,202606100905,600487,亨通光电,17,4,387676.5,华为概念
20260610,202606100905,605589,圣泉集团,17,5,381320.0,CRO概念
20260610,202606100905,002421,达实智能,33,6,319524.5,华为概念
20260610,202606100905,600396,华电辽能,17,7,296502.0,绿色电力
20260610,202606100905,000636,风华高科,33,8,296101.5,华为概念
20260610,202606100905,002747,埃斯顿,33,9,293544.0,专精特新
20260610,202606100905,001896,豫能控股,33,10,286477.5,华为概念
20260610,202606100905,600378,昊华科技,17,11,277799.5,钠离子电池
20260610,202606100900,600522,中天科技,17,1,491214.5,华为概念
20260610,202606100900,000725,京东方A,33,2,421377.5,柔性屏(折叠屏)
20260610,202606100900,002354,天娱数科,33,3,414673.0,元宇宙
20260610,202606100900,600487,亨通光电,17,4,379915.0,华为概念
20260610,202606100900,605589,圣泉集团,17,5,363597.0,CRO概念
20260610,202606100900,002421,达实智能,33,6,307323.0,华为概念
20260610,202606100900,600396,华电辽能,17,7,290294.0,绿色电力
20260610,202606100900,000636,风华高科,33,8,285404.0,华为概念
20260610,202606100900,002747,埃斯顿,33,9,281671.5,专精特新
20260610,202606100900,001896,豫能控股,33,10,281226.0,华为概念
20260610,202606100900,600378,昊华科技,17,11,267744.5,钠离子电池
